team__displayName,team__abbrName,team__logoId,team__logo,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,recTotalCatches,recAvgCatchPct,recTotalDrops,recTotalLongest,recTotalTDs,recTotalYdsAfterCatch,recTotalYds,recAvgYacPerCatch,recAvgYdsPerCatch,recAvgYdsPerGame
Buccaneers,TB,5,,WR,553386714,Emeka Egbuka,0,0,10542,2,1,6.80,5,83.33,1,25,0,17,68,3.40,13.60,81.00
Buccaneers,TB,5,,HB,553387244,Bucky Irving,1,0,10113,7,1,1.50,4,100.00,0,9,0,23,15,5.75,3.75,25.80
Buccaneers,TB,5,,TE,553388017,Cade Otton,3,0,1872,88,1,2.50,4,80.00,1,10,0,9,25,2.25,6.25,41.60
Buccaneers,TB,5,,WR,553386928,Chris Godwin Jr,8,0,8567,14,1,17.00,5,100.00,0,14,2,12,50,2.40,10.00,49.80
Buccaneers,TB,5,,WR,553386757,Mike Evans,11,0,6407,13,1,6.70,6,85.71,1,26,0,29,67,4.83,11.17,61.60
Cardinals,ARI,6,,WR,553387062,Marvin Harrison Jr,1,0,10102,18,1,5.60,4,100.00,0,25,0,9,56,2.25,14.00,74.60
Cardinals,ARI,6,,WR,553388926,Michael Wilson,2,0,2480,14,1,3.50,5,100.00,0,14,0,11,35,2.20,7.00,44.80
Cardinals,ARI,6,,TE,553387696,Trey McBride,3,0,1830,85,1,3.60,3,100.00,0,22,0,12,36,4.00,12.00,43.00
Cardinals,ARI,6,,WR,553387417,Zay Jones,8,0,8611,17,1,5.40,4,100.00,0,22,0,15,54,3.75,13.50,66.40
Chargers,LAC,7,,HB,553387024,Omarion Hampton,0,0,10572,8,1,3.10,6,100.00,0,10,0,17,31,2.83,5.17,31.40
Chargers,LAC,7,,TE,553386871,Oronde Gadsden,0,0,10558,86,1,4.10,3,100.00,0,27,0,8,41,2.67,13.67,35.60
Chargers,LAC,7,,WR,553387060,Tre' Harris,0,0,10578,9,1,6.10,8,100.00,0,16,0,9,61,1.12,7.62,42.80
Chargers,LAC,7,,WR,553387710,Ladd McConkey,1,0,10169,15,1,6.60,4,80.00,1,21,0,21,66,5.25,16.50,49.60
Chargers,LAC,7,,WR,553387341,Diontae Johnson,6,0,9529,85,1,1.50,2,100.00,0,10,0,5,15,2.50,7.50,3.00
Chargers,LAC,7,,FB,553386214,Khari Blasingame,6,0,100,31,1,0.30,1,100.00,0,3,0,0,3,0.00,3.00,6.40
Chargers,LAC,7,,TE,553386494,Tyler Conklin,7,0,8852,83,1,7.40,2,100.00,0,12,1,7,14,3.50,7.00,15.60
Chargers,LAC,7,,WR,553386035,Keenan Allen,12,0,5654,13,1,0.40,1,100.00,0,4,0,0,4,0.00,4.00,38.20
Chiefs,KC,8,,WR,553388289,Jalen Royals,0,0,10714,11,1,15.60,9,100.00,0,24,1,15,96,1.67,10.67,41.40
Chiefs,KC,8,,WR,553388975,Xavier Worthy,1,0,10305,1,1,4.20,4,80.00,1,21,0,5,42,1.25,10.50,58.60
Chiefs,KC,8,,WR,553388213,Rashee Rice,2,0,2366,4,1,18.60,9,90.00,1,56,1,24,126,2.67,14.00,62.80
Chiefs,KC,8,,HB,553388027,Isiah Pacheco,3,0,1875,10,1,3.30,8,100.00,0,12,0,44,33,5.50,4.12,28.80
Chiefs,KC,8,,HB,553387221,Kareem Hunt,8,0,8597,29,1,0.30,1,100.00,0,3,0,2,3,2.00,3.00,5.40
Chiefs,KC,8,,TE,553387450,Travis Kelce,12,0,5920,87,1,3.80,2,100.00,0,25,0,15,38,7.50,19.00,31.40
Colts,IND,9,,TE,553388797,Tyler Warren,0,0,10769,84,1,4.20,4,100.00,0,27,0,21,42,5.25,10.50,33.80
Colts,IND,9,,WR,553386669,Josh Downs,2,0,2117,1,1,4.50,5,100.00,0,13,0,10,45,2.00,9.00,37.00
Colts,IND,9,,HB,553388580,Jonathan Taylor,5,0,604,28,1,16.30,6,100.00,0,70,1,101,103,16.83,17.17,52.80
Colts,IND,9,,WR,553388110,Michael Pittman Jr,5,0,532,11,1,20.40,7,87.50,1,59,1,43,144,6.14,20.57,78.20
Commanders,WAS,25,,HB,553386537,Jacory Croskey-Merritt,0,0,11008,22,1,4.30,5,83.33,1,12,0,40,43,8.00,8.60,44.00
Commanders,WAS,25,,WR,553387531,Jaylin Lane,0,0,10633,83,1,3.60,3,75.00,1,24,0,17,36,5.67,12.00,33.60
Commanders,WAS,25,,WR,553387698,Luke McCaffrey,1,0,10166,11,1,3.80,1,50.00,1,38,0,15,38,15.00,38.00,9.60
Commanders,WAS,25,,FB,553387000,Troy Hairston,3,0,3255,42,1,0.30,1,100.00,0,3,0,2,3,2.00,3.00,0.60
Commanders,WAS,25,,WR,553388314,Deebo Samuel Sr,6,0,9618,1,1,1.50,2,100.00,0,9,0,2,15,1.00,7.50,53.80
Commanders,WAS,25,,WR,553387750,Terry McLaurin,6,0,9567,17,1,3.70,4,80.00,1,18,0,8,37,2.00,9.25,38.20
Commanders,WAS,25,,TE,553386746,Zach Ertz,12,0,5790,86,1,0.20,1,100.00,0,2,0,1,2,1.00,2.00,44.00
Cowboys,DAL,10,,FB,553387623,Hunter Luepke,2,0,2291,40,1,0.20,1,50.00,1,2,0,0,2,0.00,2.00,2.00
Cowboys,DAL,10,,WR,553388096,George Pickens,3,0,1888,3,1,14.50,9,100.00,0,23,1,27,85,3.00,9.44,79.40
Cowboys,DAL,10,,TE,553386794,Jake Ferguson,3,0,1577,87,1,2.50,3,100.00,0,15,0,19,25,6.33,8.33,50.80
Cowboys,DAL,10,,WR,553388654,Jalen Tolbert,3,0,1987,1,1,7.80,8,100.00,0,36,0,19,78,2.38,9.75,35.80
Cowboys,DAL,10,,HB,553388886,Javonte Williams,4,0,1118,33,1,6.70,2,100.00,0,4,1,11,7,5.50,3.50,19.60
Cowboys,DAL,10,,WR,553387519,CeeDee Lamb,5,0,418,88,1,5.20,5,100.00,0,19,0,28,52,5.60,10.40,69.40
Dolphins,MIA,11,,WR,553389101,Xavier Restrepo,0,0,10704,87,1,1.20,2,66.67,1,7,0,5,12,2.50,6.00,22.00
Dolphins,MIA,11,,HB,553385991,De'Von Achane,2,0,676,28,1,3.50,1,100.00,0,35,0,39,35,39.00,35.00,27.20
Dolphins,MIA,11,,TE,553388861,Josh Whyle,2,0,2475,80,1,0.70,1,100.00,0,7,0,12,7,12.00,7.00,1.00
Dolphins,MIA,11,,WR,553386663,Romeo Doubs,3,0,1471,7,1,0.60,1,100.00,0,6,0,0,6,0.00,6.00,33.60
Dolphins,MIA,11,,WR,553388756,Jaylen Waddle,4,0,1374,17,1,17.80,4,100.00,0,63,1,41,118,10.25,29.50,52.20
Dolphins,MIA,11,,TE,553389122,Darren Waller,8,0,7365,83,1,3.40,3,100.00,0,15,0,23,34,7.67,11.33,21.60
Eagles,PHI,12,,WR,553388923,Johnny Wilson,1,0,10301,89,1,7.60,2,100.00,0,14,1,3,16,1.50,8.00,14.25
Eagles,PHI,12,,HB,553386198,Tank Bigsby,2,0,2539,37,1,0.80,1,100.00,0,8,0,13,8,13.00,8.00,3.40
Eagles,PHI,12,,WR,553388435,DeVonta Smith,4,0,1369,6,1,6.30,6,100.00,0,26,0,16,63,2.67,10.50,44.00
Eagles,PHI,12,,TE,553386956,Kylen Granson,4,0,1383,83,1,0.80,1,100.00,0,8,0,3,8,3.00,8.00,6.80
Eagles,PHI,12,,WR,553386305,A.J. Brown,6,0,9397,11,1,3.30,6,100.00,0,8,0,15,33,2.50,5.50,52.80
Eagles,PHI,12,,TE,553386930,Dallas Goedert,7,0,8901,88,1,1.60,3,100.00,0,9,0,4,16,1.33,5.33,22.60
Eagles,PHI,12,,HB,553386125,Saquon Barkley,7,0,8813,26,1,8.80,3,100.00,0,18,1,32,28,10.67,9.33,35.20
Giants,NYG,15,,HB,553388407,Cam Skattebo,0,0,10732,44,1,3.70,4,100.00,0,13,0,26,37,6.50,9.25,27.60
Giants,NYG,15,,WR,553387906,Malik Nabers,1,0,10192,1,1,5.30,8,88.89,1,14,0,12,53,1.50,6.62,104.40
Giants,NYG,15,,TE,553387360,Theo Johnson,1,0,10130,84,1,3.30,2,66.67,1,19,0,13,33,6.50,16.50,28.20
Giants,NYG,15,,HB,553388673,Tyrone Tracy Jr,1,0,10268,29,1,-0.10,1,100.00,0,0,0,0,-1,0.00,-1.00,4.80
Giants,NYG,15,,WR,553386828,Bryce Ford-Wheaton,2,0,10898,88,1,3.90,3,75.00,1,20,0,7,39,2.33,13.00,63.80
Giants,NYG,15,,WR,553388262,Wan'Dale Robinson,3,0,1924,17,1,5.20,4,100.00,0,22,0,18,52,4.50,13.00,38.00
Giants,NYG,15,,TE,553387648,Chris Manhertz,10,0,8375,85,1,1.10,2,100.00,0,11,0,10,11,5.00,5.50,3.00
Jaguars,JAX,16,,WR,553387225,Travis Hunter,0,0,10599,12,1,9.70,6,85.71,1,36,0,41,97,6.83,16.17,56.40
Jaguars,JAX,16,,WR,553388606,Brian Thomas Jr,1,0,10263,7,1,11.60,1,33.33,2,56,1,0,56,0.00,56.00,49.80
Jaguars,JAX,16,,WR,553386314,Dyami Brown,4,0,1349,5,1,20.40,5,100.00,0,56,2,55,84,11.00,16.80,47.00
Jaguars,JAX,16,,HB,553386749,Travis Etienne Jr,4,0,1365,1,1,0.60,1,100.00,0,6,0,6,6,6.00,6.00,13.60
Jaguars,JAX,16,,TE,553387117,Hunter Henry,9,0,8046,85,1,7.70,5,100.00,0,23,0,11,77,2.20,15.40,55.20
Jets,NYJ,17,,WR,553388427,Arian Smith,0,0,10734,82,1,14.50,6,100.00,0,35,1,32,85,5.33,14.17,46.60
Jets,NYJ,17,,TE,553388583,Mason Taylor,0,0,10750,85,1,0.90,2,66.67,1,6,0,2,9,1.00,4.50,21.80
Jets,NYJ,17,,HB,553387002,Breece Hall,3,0,1747,20,1,1.70,1,50.00,1,17,0,7,17,7.00,17.00,31.40
Jets,NYJ,17,,WR,553388921,Garrett Wilson,3,0,2040,5,1,18.20,4,80.00,1,76,1,33,122,8.25,30.50,57.40
Jets,NYJ,17,,WR,553387035,Mecole Hardman,6,0,9489,88,1,1.20,2,100.00,0,8,0,1,12,0.50,6.00,27.60
Lions,DET,18,,WR,553388602,Isaac TeSlaa,0,0,10752,18,1,6.00,5,100.00,0,18,0,15,60,3.00,12.00,51.00
Lions,DET,18,,HB,553386903,Jahmyr Gibbs,2,0,2564,0,1,6.20,6,100.00,0,23,0,65,62,10.83,10.33,41.00
Lions,DET,18,,TE,553387532,Sam LaPorta,2,0,2286,87,1,35.40,11,91.67,1,45,3,77,174,7.00,15.82,84.40
Lions,DET,18,,WR,553388885,Jameson Williams,3,0,2033,1,1,28.50,9,100.00,0,85,2,88,165,9.78,18.33,66.80
Lions,DET,18,,WR,553388490,Amon-Ra St. Brown,4,0,1313,14,1,2.50,4,80.00,1,8,0,3,25,0.75,6.25,39.00
Panthers,CAR,20,,WR,553387188,Jimmy Horn Jr,0,0,10592,15,1,10.10,5,100.00,0,22,1,7,41,1.40,8.20,36.80
Panthers,CAR,20,,WR,553387760,Tetairoa McMillan,0,0,10657,4,1,2.40,3,75.00,1,14,0,3,24,1.00,8.00,41.80
Panthers,CAR,20,,WR,553386476,Jalen Coker,1,0,10036,18,1,3.40,2,100.00,0,21,0,19,34,9.50,17.00,17.40
Panthers,CAR,20,,TE,553388320,Ja'Tavion Sanders,1,0,10242,0,1,0.30,1,100.00,0,3,0,1,3,1.00,3.00,3.40
Panthers,CAR,20,,HB,553386293,Jonathon Brooks,1,0,10022,24,1,1.90,2,100.00,0,14,0,25,19,12.50,9.50,33.80
Panthers,CAR,20,,WR,553387559,Xavier Legette,1,0,10156,17,1,5.70,7,100.00,0,16,0,11,57,1.57,8.14,67.20
Panthers,CAR,20,,TE,553388682,Tommy Tremble,4,0,1376,82,1,2.40,4,100.00,0,12,0,9,24,2.25,6.00,32.40
Panthers,CAR,20,,HB,553386666,Rico Dowdle,5,0,259,5,1,0.50,1,100.00,0,5,0,2,5,2.00,5.00,2.40
Patriots,NE,21,,HB,553387109,TreVeyon Henderson,0,0,10584,32,1,1.00,4,100.00,0,24,0,34,10,8.50,2.50,10.60
Patriots,NE,21,,TE,553388528,Brenton Strange,2,0,2415,85,1,2.90,4,100.00,0,11,0,13,29,3.25,7.25,59.20
Patriots,NE,21,,WR,553386664,DeMario Douglas,2,0,3083,3,1,6.80,9,100.00,0,16,0,27,68,3.00,7.56,87.80
Patriots,NE,21,,WR,553386246,Kayshon Boutte,2,0,1640,9,1,7.80,7,63.64,4,22,0,26,78,3.71,11.14,67.40
Patriots,NE,21,,HB,553386904,Antonio Gibson,5,0,297,4,1,0.60,1,100.00,0,6,0,0,6,0.00,6.00,5.60
Patriots,NE,21,,WR,553386642,Stefon Diggs,10,0,7085,8,1,8.90,6,75.00,2,30,0,27,89,4.50,14.83,86.80
Raiders,LV,22,,WR,553388638,Dont'e Thornton Jr.,0,0,10754,10,1,4.80,4,100.00,0,35,0,16,48,4.00,12.00,47.00
Raiders,LV,22,,TE,553386247,Brock Bowers,1,0,10018,89,1,3.60,5,100.00,0,10,0,7,36,1.40,7.20,31.60
Raiders,LV,22,,WR,553388693,Tre Tucker,2,0,2436,1,1,7.90,6,85.71,1,31,0,49,79,8.17,13.17,44.60
Raiders,LV,22,,WR,553387789,Jakobi Meyers,6,0,9570,16,1,1.80,2,66.67,1,11,0,1,18,0.50,9.00,63.40
Raiders,LV,22,,HB,553387868,Raheem Mostert,10,0,7768,31,1,0.30,1,100.00,0,3,0,1,3,1.00,3.00,0.80
Rams,LAR,23,,TE,553386796,Terrance Ferguson,0,0,10552,18,1,2.80,1,50.00,1,28,0,24,28,24.00,28.00,15.80
Rams,LAR,23,,WR,553387907,Puka Nacua,2,0,4785,12,1,3.60,3,100.00,0,20,0,10,36,3.33,12.00,36.20
Rams,LAR,23,,WR,553387367,Quentin Johnston,2,0,2241,83,1,2.40,3,100.00,0,17,0,5,24,1.67,8.00,48.40
Rams,LAR,23,,HB,553388893,Kyren Williams,3,0,2036,23,1,6.80,9,100.00,0,16,0,81,68,9.00,7.56,43.60
Rams,LAR,23,,WR,553386083,Tutu Atwell,4,0,1315,5,1,0.00,0,0.00,1,0,0,0,0,0.00,0.00,5.60
Rams,LAR,23,,WR,553385992,Davante Adams,11,0,6328,17,1,19.20,11,100.00,0,27,1,34,132,3.09,12.00,79.40
Ravens,BAL,24,,WR,553386817,Zay Flowers,2,0,2140,4,1,5.00,3,75.00,1,21,0,25,50,8.33,16.67,43.40
Ravens,BAL,24,,WR,553386151,Rashod Bateman,4,0,1236,7,1,2.10,2,66.67,1,11,0,3,21,1.50,10.50,41.80
Ravens,BAL,24,,WR,553388779,Tylan Wallace,4,0,1237,16,1,8.10,1,100.00,0,21,1,15,21,15.00,21.00,14.20
Ravens,BAL,24,,HB,553387148,Justice Hill,6,0,9501,43,1,0.10,3,100.00,0,2,0,12,1,4.00,0.33,6.60
Ravens,BAL,24,,TE,553386063,Mark Andrews,7,0,8802,89,1,4.00,3,100.00,0,17,0,14,40,4.67,13.33,48.00
Ravens,BAL,24,,FB,553388208,Patrick Ricard,8,0,9274,42,1,0.80,1,100.00,0,8,0,4,8,4.00,8.00,2.80
Ravens,BAL,24,,HB,553387116,Derrick Henry,9,0,8045,22,1,0.80,1,100.00,0,8,0,14,8,14.00,8.00,12.80
Ravens,BAL,24,,WR,553387185,DeAndre Hopkins,12,0,5873,10,1,4.20,6,85.71,1,13,0,10,42,1.67,7.00,38.60
Saints,NO,26,,WR,553388032,Trey Palmer,2,0,2608,17,1,2.00,1,100.00,0,20,0,5,20,5.00,20.00,10.20
Saints,NO,26,,HB,553388241,Brian Robinson Jr,3,0,1918,3,1,0.10,1,100.00,0,1,0,1,1,1.00,1.00,6.00
Saints,NO,26,,WR,553387990,Chris Olave,3,0,1870,12,1,0.70,1,100.00,0,7,0,2,7,2.00,7.00,66.80
Saints,NO,26,,TE,553386178,Daniel Bellinger,3,0,1168,88,1,6.80,4,100.00,0,28,0,22,68,5.50,17.00,41.20
Saints,NO,26,,WR,553388364,Rashid Shaheed,3,0,4928,22,1,0.50,1,50.00,1,5,0,0,5,0.00,5.00,29.00
Saints,NO,26,,WR,553386507,Brandin Cooks,11,0,6386,10,1,2.50,2,100.00,0,18,0,0,25,0.00,12.50,50.80
Seahawks,SEA,27,,TE,553386080,Elijah Arroyo,0,0,10479,18,1,4.40,2,100.00,0,33,0,24,44,12.00,22.00,48.40
Seahawks,SEA,27,,FB,553388018,Robbie Ouzts,0,0,10685,40,1,0.90,1,100.00,0,9,0,7,9,7.00,9.00,2.80
Seahawks,SEA,27,,WR,553387193,Tory Horton,0,0,10594,15,1,4.90,3,100.00,0,19,0,10,49,3.33,16.33,29.00
Seahawks,SEA,27,,TE,553386127,A.J. Barner,1,0,10005,88,1,0.00,0,0.00,1,0,0,0,0,0.00,0.00,6.40
Seahawks,SEA,27,,WR,553388463,Jaxon Smith-Njigba,2,0,2401,11,1,8.00,6,85.71,1,30,0,43,80,7.17,13.33,43.80
Seahawks,SEA,27,,HB,553388761,Kenneth Walker III,3,0,2005,9,1,5.20,9,100.00,0,18,0,56,52,6.22,5.78,30.00
Seahawks,SEA,27,,WR,553387510,Cooper Kupp,8,0,8626,10,1,1.80,1,50.00,1,18,0,0,18,0.00,18.00,50.80
Texans,HOU,31,,WR,553387140,Jayden Higgins,0,0,10587,81,1,0.30,1,50.00,1,3,0,0,3,0.00,3.00,0.60
Texans,HOU,31,,WR,553386620,Tank Dell,2,0,2090,3,1,1.00,2,66.67,1,5,0,5,10,2.50,5.00,58.00
Texans,HOU,31,,TE,553387419,Brevin Jordan,4,0,1379,9,1,0.30,1,50.00,1,3,0,0,3,0.00,3.00,3.40
Texans,HOU,31,,WR,553386488,Nico Collins,4,0,1148,12,1,9.40,9,81.82,2,25,0,30,94,3.33,10.44,62.20
Texans,HOU,31,,TE,553386340,Harrison Bryant,5,0,193,88,1,1.40,2,100.00,0,8,0,9,14,4.50,7.00,8.20
Texans,HOU,31,,WR,553387480,Christian Kirk,7,0,8963,13,1,9.10,5,100.00,0,8,1,11,31,2.20,6.20,44.80
Texans,HOU,31,,TE,553388342,Dalton Schultz,7,0,9050,86,1,7.00,8,88.89,1,14,0,34,70,4.25,8.75,61.20
Texans,HOU,31,,HB,553386451,Nick Chubb,7,0,8846,21,1,1.10,1,50.00,1,11,0,7,11,7.00,11.00,3.60
Texans,HOU,31,,HB,553387825,Joe Mixon,8,0,9241,28,1,3.00,4,100.00,0,10,0,17,30,4.25,7.50,36.00
Titans,TEN,29,,TE,553387980,Chigoziem Okonkwo,3,0,1869,85,1,9.30,3,100.00,0,15,1,12,33,4.00,11.00,44.00
Titans,TEN,29,,HB,553388118,Tony Pollard,6,0,9600,20,1,1.00,2,66.67,1,6,0,8,10,4.00,5.00,17.80
Titans,TEN,29,,WR,553388223,Calvin Ridley,7,0,9038,0,1,6.30,6,100.00,0,16,0,16,63,2.67,10.50,54.60
Titans,TEN,29,,WR,553388464,JuJu Smith-Schuster,8,0,8729,9,1,3.00,2,50.00,2,25,0,3,30,1.50,15.00,47.40
Vikings,MIN,30,,WR,553386792,Tai Felton,0,0,10551,13,1,8.30,2,100.00,0,20,1,10,23,5.00,11.50,38.20
Vikings,MIN,30,,WR,553386000,Jordan Addison,2,0,813,3,1,9.30,9,100.00,0,28,0,14,93,1.56,10.33,76.60
Vikings,MIN,30,,WR,553387303,Justin Jefferson,5,0,385,18,1,2.50,4,100.00,0,10,0,5,25,1.25,6.25,35.80
Vikings,MIN,30,,TE,553387995,Josh Oliver,6,0,9590,84,1,0.80,1,100.00,0,8,0,1,8,1.00,8.00,6.60
Vikings,MIN,30,,TE,553387162,T.J. Hockenson,6,0,9503,87,1,1.30,2,50.00,2,13,0,0,13,0.00,6.50,49.40
Vikings,MIN,30,,HB,553387377,Aaron Jones Sr,8,0,8609,33,1,3.30,4,100.00,0,14,0,28,33,7.00,8.25,18.80
Vikings,MIN,30,,WR,553388604,Adam Thielen,12,0,6913,19,1,1.70,2,100.00,0,13,0,4,17,2.00,8.50,3.80
