team__displayName,team__abbrName,team__logoId,team__logo,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,rushTotalAtt,rushTotalBrokenTackles,rushTotalFum,rushTotalLongest,rushTotalTDs,rushTotal20PlusYds,rushTotalYdsAfterContact,rushTotalYds,rushAvgYdsAfterContact,rushAvgYdsPerAtt,rushAvgYdsPerGame
Buccaneers,TB,5,,HB,553388853,Rachaad White,3,0,2028,1,1,5.70,2,0,0,2,1,0,0,-3,0.00,-1.50,10.75
Buccaneers,TB,5,,QB,553387689,Baker Mayfield,7,0,8982,6,1,2.30,6,0,1,21,0,1,2,43,2.00,7.17,27.25
Cardinals,ARI,6,,WR,553387062,Marvin Harrison Jr,1,0,10102,18,1,18.60,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Cardinals,ARI,6,,WR,553388926,Michael Wilson,2,0,2480,14,1,6.40,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Cardinals,ARI,6,,TE,553387696,Trey McBride,3,0,1830,85,1,7.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Cardinals,ARI,6,,QB,553387895,Kyler Murray,6,0,9583,1,1,14.60,6,0,0,12,2,0,0,26,0.00,4.33,63.00
Cardinals,ARI,6,,HB,553386498,James Conner,8,0,8515,6,1,1.10,18,2,0,19,0,0,27,58,27.00,3.22,104.00
Cardinals,ARI,6,,WR,553387417,Zay Jones,8,0,8611,17,1,7.20,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Chargers,LAC,7,,HB,553387024,Omarion Hampton,0,0,10572,8,1,1.90,21,2,0,17,0,0,36,88,36.00,4.19,70.75
Chargers,LAC,7,,HB,553387057,Najee Harris,4,0,1308,22,1,1.50,1,0,0,15,0,0,0,15,0.00,15.00,24.25
Chargers,LAC,7,,QB,553387119,Justin Herbert,5,0,346,10,1,13.50,8,0,2,27,2,1,3,55,3.00,6.88,43.50
Chargers,LAC,7,,WR,553387019,KJ Hamler,5,0,739,19,1,0.00,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Chiefs,KC,8,,HB,553388431,Brashard Smith,0,0,10735,24,1,1.40,4,3,0,7,0,0,13,12,13.00,3.00,3.50
Chiefs,KC,8,,HB,553388027,Isiah Pacheco,3,0,1875,10,1,3.30,10,2,0,14,1,0,8,47,8.00,4.70,64.00
Chiefs,KC,8,,QB,553387644,Patrick Mahomes,8,0,8648,15,1,1.00,2,0,0,11,0,0,0,10,0.00,5.00,13.50
Colts,IND,9,,HB,553386905,DJ Giddens,0,0,10560,21,1,0.20,1,0,0,2,0,0,1,2,1.00,2.00,3.25
Colts,IND,9,,WR,553388099,Alec Pierce,3,0,1890,14,1,14.50,1,0,0,0,0,0,0,-3,0.00,-3.00,-0.75
Colts,IND,9,,HB,553388580,Jonathan Taylor,5,0,604,28,1,2.40,17,5,0,19,0,0,22,93,22.00,5.47,97.75
Colts,IND,9,,WR,553386684,Ashton Dulin,6,0,9444,16,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Colts,IND,9,,QB,553387388,Daniel Jones,6,0,9537,17,1,8.00,5,0,0,9,1,0,0,20,0.00,4.00,39.75
Commanders,WAS,25,,HB,553386537,Jacory Croskey-Merritt,0,0,11008,22,1,-0.40,8,2,0,13,0,0,9,15,9.00,1.88,53.50
Commanders,WAS,25,,QB,553386563,Jayden Daniels,1,0,10048,5,1,9.00,4,0,0,74,0,1,9,90,9.00,22.50,55.50
Commanders,WAS,25,,HB,553385984,Israel Abanikanda,2,0,361,26,1,0.10,2,0,0,2,0,0,1,1,1.00,0.50,5.67
Commanders,WAS,25,,WR,553387750,Terry McLaurin,6,0,9567,17,1,4.10,1,0,0,0,0,0,0,-2,0.00,-2.00,2.50
Commanders,WAS,25,,TE,553386746,Zach Ertz,12,0,5790,86,1,24.90,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Cowboys,DAL,10,,HB,553386217,Jaydon Blue,0,0,10493,23,1,1.90,2,3,0,8,0,0,7,10,7.00,5.00,11.75
Cowboys,DAL,10,,FB,553387623,Hunter Luepke,2,0,2291,40,1,0.10,1,0,0,1,0,0,1,1,1.00,1.00,4.50
Cowboys,DAL,10,,WR,553388096,George Pickens,3,0,1888,3,1,19.90,0,4,0,0,0,0,0,0,0.00,0.00,0.00
Cowboys,DAL,10,,HB,553388886,Javonte Williams,4,0,1118,33,1,0.80,19,8,0,17,0,0,54,91,54.00,4.79,53.75
Cowboys,DAL,10,,WR,553387519,CeeDee Lamb,5,0,418,88,1,4.40,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Cowboys,DAL,10,,QB,553388133,Dak Prescott,9,0,8179,4,1,7.40,5,1,0,8,1,0,5,14,5.00,2.80,23.75
Dolphins,MIA,11,,HB,553386943,Ollie Gordon II,0,0,10563,31,1,13.10,1,0,0,71,1,1,0,71,0.00,71.00,23.00
Dolphins,MIA,11,,HB,553385991,De'Von Achane,2,0,676,28,1,1.90,20,4,0,71,2,1,92,177,92.00,8.85,122.25
Dolphins,MIA,11,,WR,553388756,Jaylen Waddle,4,0,1374,17,1,7.40,0,1,0,0,0,0,0,0,0.00,0.00,-1.75
Dolphins,MIA,11,,QB,553388565,Tua Tagovailoa,5,0,600,1,1,1.60,7,1,2,34,0,1,16,56,16.00,8.00,33.75
Dolphins,MIA,11,,TE,553389122,Darren Waller,8,0,7365,83,1,1.20,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Eagles,PHI,12,,WR,553388923,Johnny Wilson,1,0,10301,89,1,3.30,1,0,0,0,0,0,1,-2,1.00,-2.00,0.33
Eagles,PHI,12,,HB,553388382,Will Shipley,1,0,10244,28,1,-0.10,1,0,0,0,0,0,1,-1,1.00,-1.00,-0.25
Eagles,PHI,12,,HB,553386198,Tank Bigsby,2,0,2539,37,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Eagles,PHI,12,,QB,553387229,Jalen Hurts,5,0,704,1,1,14.40,4,0,0,14,2,0,3,24,3.00,6.00,13.50
Eagles,PHI,12,,WR,553386305,A.J. Brown,6,0,9397,11,1,10.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Eagles,PHI,12,,HB,553386125,Saquon Barkley,7,0,8813,26,1,1.80,25,11,0,25,0,2,69,142,69.00,5.68,171.25
Falcons,ATL,13,,QB,553388068,Michael Penix Jr,1,0,10207,9,1,7.40,6,0,1,23,1,1,2,34,2.00,5.67,36.25
Falcons,ATL,13,,HB,553388243,Bijan Robinson,2,0,2613,7,1,3.30,28,11,0,96,2,2,45,252,45.00,9.00,137.50
Falcons,ATL,13,,HB,553386039,Tyler Allgeier,3,0,1132,25,1,6.30,2,0,0,2,1,0,2,3,2.00,1.50,6.50
Giants,NYG,15,,HB,553388407,Cam Skattebo,0,0,10732,44,1,5.40,13,3,0,20,0,1,34,67,34.00,5.15,44.00
Giants,NYG,15,,QB,553386569,Jaxson Dart,0,0,10533,6,1,-2.60,3,1,3,23,0,1,1,34,1.00,11.33,25.50
Giants,NYG,15,,WR,553386828,Bryce Ford-Wheaton,2,0,10898,88,1,6.80,1,1,0,0,0,0,0,-3,0.00,-3.00,-0.75
Giants,NYG,15,,WR,553388418,Darius Slayton,6,0,9631,18,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Jaguars,JAX,16,,HB,553386037,LeQuint Allen,0,0,10476,36,1,0.40,1,0,0,4,0,0,0,4,0.00,4.00,3.50
Jaguars,JAX,16,,WR,553388805,Parker Washington,2,0,2454,11,1,-2.00,0,0,1,0,0,0,0,0,0.00,0.00,0.00
Jaguars,JAX,16,,HB,553386749,Travis Etienne Jr,4,0,1365,1,1,1.20,13,1,1,8,1,0,0,39,0.00,3.00,75.25
Jaguars,JAX,16,,QB,553387544,Trevor Lawrence,4,0,1372,16,1,1.90,3,0,0,7,0,0,0,19,0.00,6.33,14.25
Jaguars,JAX,16,,TE,553387117,Hunter Henry,9,0,8046,85,1,7.90,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Jets,NYJ,17,,TE,553388583,Mason Taylor,0,0,10750,85,1,3.30,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Jets,NYJ,17,,HB,553387002,Breece Hall,3,0,1747,20,1,2.20,12,5,0,15,0,0,28,53,28.00,4.42,70.00
Jets,NYJ,17,,QB,553386800,Justin Fields,4,0,1366,7,1,17.80,16,1,0,18,1,0,17,118,17.00,7.38,114.00
Jets,NYJ,17,,HB,553387120,Khalil Herbert,4,0,1245,36,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,2.00
Jets,NYJ,17,,FB,553386165,Andrew Beck,6,0,89,47,1,0.70,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Lions,DET,18,,HB,553386903,Jahmyr Gibbs,2,0,2564,0,1,3.30,15,4,0,20,0,1,32,83,32.00,5.53,68.50
Lions,DET,18,,HB,553387835,David Montgomery,6,0,9577,5,1,0.80,1,0,0,8,0,0,2,8,2.00,8.00,6.00
Lions,DET,18,,HB,553387156,Nyheim Miller-Hines,7,0,8925,23,1,0.00,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Lions,DET,18,,QB,553386931,Jared Goff,9,0,8021,16,1,0.20,3,0,0,3,0,0,0,2,0.00,0.67,3.75
Packers,GB,19,,HB,553387591,MarShawn Lloyd,1,0,10161,32,1,1.80,1,0,0,18,0,0,4,18,4.00,18.00,4.25
Packers,GB,19,,WR,553388187,Jayden Reed,2,0,2365,11,1,1.70,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Packers,GB,19,,TE,553387501,Tucker Kraft,2,0,2279,85,1,16.70,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Packers,GB,19,,WR,553388811,Christian Watson,3,0,2013,9,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Packers,GB,19,,QB,553387611,Jordan Love,5,0,433,10,1,3.70,4,0,0,21,0,1,3,37,3.00,9.25,28.50
Packers,GB,19,,HB,553387286,Josh Jacobs,6,0,9520,8,1,4.80,19,7,0,16,1,0,31,78,31.00,4.11,79.50
Packers,GB,19,,WR,553387153,Tyreek Hill,9,0,8052,84,1,6.80,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Panthers,CAR,20,,HB,553386293,Jonathon Brooks,1,0,10022,24,1,16.90,12,5,0,16,0,0,14,33,14.00,2.75,75.75
Panthers,CAR,20,,WR,553387559,Xavier Legette,1,0,10156,17,1,3.20,0,1,0,0,0,0,0,0,0.00,0.00,0.50
Panthers,CAR,20,,QB,553389004,Bryce Young,2,0,2638,9,1,10.90,4,1,0,20,1,1,4,49,4.00,12.25,23.25
Panthers,CAR,20,,HB,553387203,Chuba Hubbard,4,0,1234,30,1,0.30,1,0,0,3,0,0,1,3,1.00,3.00,-0.25
Patriots,NE,21,,HB,553387109,TreVeyon Henderson,0,0,10584,32,1,1.60,19,3,0,17,0,0,18,28,18.00,1.47,62.00
Patriots,NE,21,,QB,553387686,Drake Maye,1,0,10165,10,1,0.90,2,0,0,7,0,0,0,9,0.00,4.50,10.00
Patriots,NE,21,,WR,553386664,DeMario Douglas,2,0,3083,3,1,16.80,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Patriots,NE,21,,WR,553386246,Kayshon Boutte,2,0,1640,9,1,14.70,1,0,0,0,0,0,0,-3,0.00,-3.00,-0.75
Patriots,NE,21,,HB,553388502,Rhamondre Stevenson,4,0,1146,38,1,6.50,1,0,0,5,1,0,0,5,0.00,5.00,7.25
Patriots,NE,21,,HB,553386904,Antonio Gibson,5,0,297,4,1,0.70,2,0,0,5,0,0,1,7,1.00,3.50,4.50
Patriots,NE,21,,WR,553386642,Stefon Diggs,10,0,7085,8,1,15.80,0,3,0,0,0,0,0,0,0.00,0.00,0.00
Raiders,LV,22,,HB,553387300,Ashton Jeanty,0,0,10611,2,1,1.70,9,4,0,57,1,4,58,133,58.00,14.78,104.50
Raiders,LV,22,,WR,553388693,Tre Tucker,2,0,2436,1,1,2.30,1,0,0,0,0,0,2,0,2.00,0.00,0.00
Raiders,LV,22,,HB,553388855,Zamir White,3,0,2030,3,1,0.70,1,0,0,7,0,0,2,7,2.00,7.00,7.75
Raiders,LV,22,,WR,553387789,Jakobi Meyers,6,0,9570,16,1,9.80,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Raiders,LV,22,,HB,553387868,Raheem Mostert,10,0,7768,31,1,0.10,11,2,0,8,0,0,13,34,13.00,3.09,22.75
Raiders,LV,22,,QB,553388437,Geno Smith,12,0,6078,7,1,3.40,8,0,1,23,0,1,4,54,4.00,6.75,51.50
Rams,LAR,23,,HB,553387224,Jarquez Hunter,0,0,10598,27,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,2.75
Rams,LAR,23,,WR,553387907,Puka Nacua,2,0,4785,12,1,3.60,1,0,0,1,0,0,0,1,0.00,1.00,0.25
Rams,LAR,23,,HB,553388893,Kyren Williams,3,0,2036,23,1,8.00,15,2,0,28,0,1,24,117,24.00,7.80,110.25
Rams,LAR,23,,QB,553388491,Matthew Stafford,16,0,6302,9,1,1.00,2,0,0,10,0,0,1,10,1.00,5.00,8.75
Ravens,BAL,24,,TE,553387581,Isaiah Likely,3,0,1807,80,1,1.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Ravens,BAL,24,,WR,553386151,Rashod Bateman,4,0,1236,7,1,14.70,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Ravens,BAL,24,,HB,553387148,Justice Hill,6,0,9501,43,1,0.60,2,2,0,14,0,0,3,14,3.00,7.00,14.25
Ravens,BAL,24,,QB,553387273,Lamar Jackson,7,0,8940,8,1,11.90,7,4,0,24,1,1,38,59,38.00,8.43,53.25
Ravens,BAL,24,,TE,553386063,Mark Andrews,7,0,8802,89,1,6.50,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Ravens,BAL,24,,HB,553387116,Derrick Henry,9,0,8045,22,1,1.50,17,4,0,14,0,0,37,66,37.00,3.88,45.75
Saints,NO,26,,QB,553388215,Anthony Richardson Sr,2,0,2609,5,1,-1.70,6,0,1,11,0,0,2,3,2.00,0.50,35.50
Saints,NO,26,,HB,553388241,Brian Robinson Jr,3,0,1918,3,1,0.60,13,2,0,46,1,1,61,98,61.00,7.54,45.75
Saints,NO,26,,WR,553388364,Rashid Shaheed,3,0,4928,22,1,0.80,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Saints,NO,26,,HB,553387437,Alvin Kamara,8,0,8617,41,1,0.70,4,1,0,11,0,0,5,21,5.00,5.25,24.00
Seahawks,SEA,27,,QB,553387807,Jalen Milroe,0,0,10664,6,1,19.20,9,0,1,25,2,1,13,92,13.00,10.22,79.50
Seahawks,SEA,27,,FB,553388018,Robbie Ouzts,0,0,10685,40,1,0.50,1,0,0,0,0,0,0,0,0.00,0.00,0.00
Seahawks,SEA,27,,HB,553386435,Zach Charbonnet,2,0,1919,26,1,0.00,1,0,0,0,0,0,0,0,0.00,0.00,3.00
Seahawks,SEA,27,,WR,553389009,Dareke Young,3,0,2668,83,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Seahawks,SEA,27,,HB,553388761,Kenneth Walker III,3,0,2005,9,1,2.20,22,2,0,18,1,0,32,74,32.00,3.36,53.75
Steelers,PIT,28,,HB,553387350,Kaleb Johnson,0,0,10612,20,1,-0.10,2,0,0,0,0,0,1,-1,1.00,-0.50,-0.50
Steelers,PIT,28,,HB,553388796,Jaylen Warren,3,0,2012,30,1,4.00,22,7,0,25,0,2,34,166,34.00,7.55,115.00
Steelers,PIT,28,,FB,553388838,Trevon Wesco,6,0,9668,44,1,7.00,1,0,0,10,1,0,0,10,0.00,10.00,6.00
Steelers,PIT,28,,QB,553388266,Aaron Rodgers,20,0,6299,8,1,3.20,4,0,0,16,0,0,2,32,2.00,8.00,12.75
Texans,HOU,31,,QB,553388538,C.J. Stroud,2,0,2417,7,1,15.30,4,1,0,22,2,1,0,33,0.00,8.25,25.50
Texans,HOU,31,,WR,553386620,Tank Dell,2,0,2090,3,1,15.10,0,0,1,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,,WR,553387480,Christian Kirk,7,0,8963,13,1,2.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,,TE,553388342,Dalton Schultz,7,0,9050,86,1,9.80,1,0,0,0,0,0,1,-1,1.00,-1.00,-0.25
Texans,HOU,31,,HB,553387825,Joe Mixon,8,0,9241,28,1,4.00,15,2,0,47,0,1,27,73,27.00,4.87,72.75
Titans,TEN,29,,QB,553388785,Cam Ward,0,0,10768,1,1,6.60,7,0,1,14,1,0,1,26,1.00,3.71,24.50
Titans,TEN,29,,TE,553387104,Gunnar Helm,0,0,10582,84,1,2.50,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Titans,TEN,29,,TE,553387980,Chigoziem Okonkwo,3,0,1869,85,1,9.40,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Titans,TEN,29,,HB,553388118,Tony Pollard,6,0,9600,20,1,1.90,16,2,0,20,0,1,15,43,15.00,2.69,48.25
Vikings,MIN,30,,WR,553386792,Tai Felton,0,0,10551,13,1,6.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Vikings,MIN,30,,QB,553387701,J.J. McCarthy,1,0,10167,9,1,10.80,7,0,0,19,1,0,2,48,2.00,6.86,34.00
Vikings,MIN,30,,HB,553387665,Jordan Mason,3,0,4679,27,1,0.20,2,1,0,3,0,0,3,2,3.00,1.00,6.75
Vikings,MIN,30,,HB,553386434,Ty Chandler,3,0,1267,32,1,0.90,2,1,0,9,0,0,10,9,10.00,4.50,3.00
Vikings,MIN,30,,WR,553387303,Justin Jefferson,5,0,385,18,1,11.60,0,1,0,0,0,0,0,0,0.00,0.00,2.00
Vikings,MIN,30,,HB,553387377,Aaron Jones Sr,8,0,8609,33,1,1.20,19,4,2,13,0,0,23,61,23.00,3.21,62.25
Vikings,MIN,30,,FB,553387011,C.J. Ham,9,0,9195,30,1,0.30,0,1,0,0,0,0,0,0,0.00,0.00,0.25
