id,gameId,league,homeTeam,awayTeam,awayScore,homeScore,isGameOfTheWeek,manual_gotw,seasonIndex,stageIndex,weekIndex,status,simmed,home_fw,away_fw,scheduled_date_time,home_team_spread,away_team_spread,game_summary,game_preview
5516080,544735304,Premier Football Circuit Slow Sim,Seahawks,49ers,6,13,False,False,0,1,0,3,False,False,False,,0.0,0.0,,
5516083,544735307,Premier Football Circuit Slow Sim,Bills,Ravens,27,30,False,False,0,1,0,3,False,False,False,,0.0,0.0,,
5516079,544735303,Premier Football Circuit Slow Sim,Broncos,Titans,10,27,False,False,0,1,0,3,False,False,False,,0.0,0.0,,
5516078,544735302,Premier Football Circuit Slow Sim,Saints,Cardinals,37,12,False,False,0,1,0,2,False,False,False,,0.0,0.0,,
5516071,544735295,Premier Football Circuit Slow Sim,Browns,Bengals,24,27,False,False,0,1,0,3,False,False,False,,0.0,0.0,,
5516070,544735294,Premier Football Circuit Slow Sim,Chargers,Chiefs,22,32,False,False,0,1,0,3,False,False,False,,0.0,0.0,,
5516074,544735298,Premier Football Circuit Slow Sim,Patriots,Raiders,10,17,False,False,0,1,0,3,False,False,False,,0.0,0.0,,
5516075,544735299,Premier Football Circuit Slow Sim,Falcons,Buccaneers,24,34,False,False,0,1,0,3,False,False,False,,0.0,0.0,,
5516084,544735308,Premier Football Circuit Slow Sim,Bears,Vikings,17,13,False,False,0,1,0,2,False,False,False,,0.0,0.0,,
5516082,544735306,Premier Football Circuit Slow Sim,Packers,Lions,16,3,False,False,0,1,0,2,False,False,False,,0.0,0.0,,
5516081,544735305,Premier Football Circuit Slow Sim,Rams,Texans,24,22,False,False,0,1,0,2,False,False,False,,0.0,0.0,,
5516069,544735293,Premier Football Circuit Slow Sim,Eagles,Cowboys,19,27,True,False,0,1,0,3,False,False,False,,0.0,0.0,,
5516072,544735296,Premier Football Circuit Slow Sim,Commanders,Giants,35,22,False,False,0,1,0,2,False,False,False,,0.0,0.0,,
5516073,544735297,Premier Football Circuit Slow Sim,Jets,Steelers,25,27,False,False,0,1,0,3,False,False,False,,0.0,0.0,,
5516076,544735300,Premier Football Circuit Slow Sim,Colts,Dolphins,21,36,False,False,0,1,0,3,False,False,False,,0.0,0.0,,
5516077,544735301,Premier Football Circuit Slow Sim,Jaguars,Panthers,9,10,False,False,0,1,0,3,False,False,False,,0.0,0.0,,
5516099,544735323,Premier Football Circuit Slow Sim,Texans,Buccaneers,30,25,False,False,0,1,1,2,False,False,False,,0.0,0.0,,
5516087,544735311,Premier Football Circuit Slow Sim,Lions,Bears,30,13,False,False,0,1,1,2,False,False,False,,0.0,0.0,,
5516091,544735315,Premier Football Circuit Slow Sim,Saints,49ers,38,35,False,False,0,1,1,2,False,False,False,,0.0,0.0,,
5516086,544735310,Premier Football Circuit Slow Sim,Bengals,Jaguars,14,20,False,False,0,1,1,3,True,False,False,,0.0,0.0,,
5516090,544735314,Premier Football Circuit Slow Sim,Ravens,Browns,10,14,False,False,0,1,1,3,False,False,False,,0.0,0.0,,
5516100,544735324,Premier Football Circuit Slow Sim,Raiders,Chargers,28,47,False,False,0,1,1,3,False,False,False,,0.0,0.0,,
5516092,544735316,Premier Football Circuit Slow Sim,Jets,Bills,27,19,False,False,0,1,1,2,False,False,False,,0.0,0.0,,
5516096,544735320,Premier Football Circuit Slow Sim,Colts,Broncos,7,33,False,False,0,1,1,3,False,False,False,,0.0,0.0,,
5516093,544735317,Premier Football Circuit Slow Sim,Dolphins,Patriots,19,14,False,False,0,1,1,2,False,False,False,,0.0,0.0,,
5516089,544735313,Premier Football Circuit Slow Sim,Cowboys,Giants,31,20,False,False,0,1,1,2,False,False,False,,0.0,0.0,,
5516085,544735309,Premier Football Circuit Slow Sim,Packers,Commanders,14,43,True,False,0,1,1,3,False,False,False,,0.0,0.0,,
5516088,544735312,Premier Football Circuit Slow Sim,Titans,Rams,17,6,False,False,0,1,1,2,False,False,False,,0.0,0.0,,
5516097,544735321,Premier Football Circuit Slow Sim,Chiefs,Eagles,23,10,False,False,0,1,1,2,False,False,False,,0.0,0.0,,
5516095,544735319,Premier Football Circuit Slow Sim,Cardinals,Panthers,14,38,False,False,0,1,1,3,False,False,False,,0.0,0.0,,
5516094,544735318,Premier Football Circuit Slow Sim,Steelers,Seahawks,21,29,False,False,0,1,1,3,False,False,False,,0.0,0.0,,
5516098,544735322,Premier Football Circuit Slow Sim,Vikings,Falcons,17,27,False,False,0,1,1,3,True,False,False,,0.0,0.0,,
5516110,544735334,Premier Football Circuit Slow Sim,Jaguars,Texans,17,31,False,False,0,1,2,3,False,False,False,,0.0,0.0,,
5516103,544735327,Premier Football Circuit Slow Sim,Eagles,Rams,18,24,False,False,0,1,2,3,False,False,False,,0.0,0.0,,
5516113,544735337,Premier Football Circuit Slow Sim,Chargers,Broncos,27,38,False,False,0,1,2,3,False,False,False,,0.0,0.0,,
5516109,544735333,Premier Football Circuit Slow Sim,Titans,Colts,30,13,False,False,0,1,2,2,False,False,False,,0.0,0.0,,
5516105,544735329,Premier Football Circuit Slow Sim,Commanders,Raiders,16,27,False,False,0,1,2,3,False,False,False,,0.0,0.0,,
5516102,544735326,Premier Football Circuit Slow Sim,Vikings,Bengals,31,25,False,False,0,1,2,2,False,False,False,,0.0,0.0,,
5516115,544735339,Premier Football Circuit Slow Sim,Giants,Chiefs,24,3,False,False,0,1,2,2,False,False,False,,0.0,0.0,,
5516114,544735338,Premier Football Circuit Slow Sim,49ers,Cardinals,41,13,False,False,0,1,2,2,False,False,False,,0.0,0.0,,
5516107,544735331,Premier Football Circuit Slow Sim,Patriots,Steelers,48,27,False,False,0,1,2,2,False,False,False,,0.0,0.0,,
5516106,544735330,Premier Football Circuit Slow Sim,Buccaneers,Jets,27,41,False,False,0,1,2,3,False,False,False,,0.0,0.0,,
5516112,544735336,Premier Football Circuit Slow Sim,Seahawks,Saints,13,27,False,False,0,1,2,3,False,False,False,,0.0,0.0,,
5516116,544735340,Premier Football Circuit Slow Sim,Ravens,Lions,13,21,False,False,0,1,2,3,False,False,False,,0.0,0.0,,
5516108,544735332,Premier Football Circuit Slow Sim,Panthers,Falcons,0,12,False,False,0,1,2,3,False,False,False,,0.0,0.0,,
5516111,544735335,Premier Football Circuit Slow Sim,Bears,Cowboys,15,13,False,False,0,1,2,2,False,False,False,,0.0,0.0,,
5516104,544735328,Premier Football Circuit Slow Sim,Browns,Packers,10,17,False,False,0,1,2,3,False,False,False,,0.0,0.0,,
5516101,544735325,Premier Football Circuit Slow Sim,Bills,Dolphins,9,9,True,False,0,1,2,4,False,False,False,,0.0,0.0,,
5516129,544735353,Premier Football Circuit Slow Sim,Chiefs,Ravens,25,41,False,False,0,1,3,3,False,False,False,,0.0,0.0,,
5516126,544735350,Premier Football Circuit Slow Sim,Raiders,Bears,13,35,False,False,0,1,3,3,False,False,False,,0.0,0.0,,
5516120,544735344,Premier Football Circuit Slow Sim,Lions,Browns,13,16,False,False,0,1,3,3,False,False,False,,0.0,0.0,,
5516123,544735347,Premier Football Circuit Slow Sim,Patriots,Panthers,28,24,False,False,0,1,3,2,False,False,False,,0.0,0.0,,
5516119,544735343,Premier Football Circuit Slow Sim,Texans,Titans,17,37,False,False,0,1,3,3,False,False,False,,0.0,0.0,,
5516130,544735354,Premier Football Circuit Slow Sim,Cowboys,Packers,24,26,False,False,0,1,3,3,False,False,False,,0.0,0.0,,
5516132,544735356,Premier Football Circuit Slow Sim,Broncos,Bengals,20,17,False,False,0,1,3,2,False,False,False,,0.0,0.0,,
