team__displayName,team__abbrName,team__logoId,team__logo,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,rushTotalAtt,rushTotalBrokenTackles,rushTotalFum,rushTotalLongest,rushTotalTDs,rushTotal20PlusYds,rushTotalYdsAfterContact,rushTotalYds,rushAvgYdsAfterContact,rushAvgYdsPerAtt,rushAvgYdsPerGame
Browns,CLE,4,,HB,553387429,Quinshon Judkins,0,0,10618,10,1,1.20,2,1,0,17,0,0,-2,12,-2.00,6.00,5.17
Browns,CLE,4,,QB,553388636,Dorian Thompson-Robinson,2,0,2616,14,1,3.10,6,0,1,19,0,0,9,51,9.00,8.50,58.50
Chargers,LAC,7,,HB,553387024,Omarion Hampton,0,0,10572,8,1,3.70,17,2,0,27,0,2,29,102,29.00,6.00,78.00
Chargers,LAC,7,,WR,553387710,Ladd McConkey,1,0,10169,15,1,8.40,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Chargers,LAC,7,,QB,553387119,Justin Herbert,5,0,346,10,1,-0.80,6,0,2,27,0,1,3,32,3.00,5.33,43.67
Chargers,LAC,7,,WR,553387019,KJ Hamler,5,0,739,19,1,0.00,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Chargers,LAC,7,,WR,553386035,Keenan Allen,12,0,5654,13,1,5.80,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Cowboys,DAL,10,,HB,553386217,Jaydon Blue,0,0,10493,23,1,-0.10,3,2,0,19,0,0,7,32,7.00,10.67,12.33
Cowboys,DAL,10,,FB,553387623,Hunter Luepke,2,0,2291,40,1,-0.20,1,0,0,0,0,0,0,-2,0.00,-2.00,3.50
Cowboys,DAL,10,,HB,553388886,Javonte Williams,4,0,1118,33,1,2.50,13,6,1,14,0,0,22,11,22.00,0.85,51.67
Cowboys,DAL,10,,WR,553388713,KaVontae Turpin,4,0,10451,9,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Cowboys,DAL,10,,QB,553388133,Dak Prescott,9,0,8179,4,1,3.40,3,1,0,27,0,1,2,34,2.00,11.33,26.17
Dolphins,MIA,11,,HB,553386943,Ollie Gordon II,0,0,10563,31,1,-0.30,1,0,0,0,0,0,0,-3,0.00,-3.00,16.33
Dolphins,MIA,11,,HB,553385991,De'Von Achane,2,0,676,28,1,2.10,10,6,0,11,0,0,16,35,16.00,3.50,117.33
Dolphins,MIA,11,,WR,553388756,Jaylen Waddle,4,0,1374,17,1,9.20,0,1,0,0,0,0,0,0,0.00,0.00,-1.17
Dolphins,MIA,11,,QB,553388565,Tua Tagovailoa,5,0,600,1,1,14.50,6,1,0,44,1,1,60,85,60.00,14.17,45.00
Eagles,PHI,12,,HB,553388382,Will Shipley,1,0,10244,28,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,-0.17
Eagles,PHI,12,,FB,553388737,Ben VanSumeren,2,0,10470,43,1,0.40,1,0,0,1,0,0,0,1,0.00,1.00,1.33
Eagles,PHI,12,,HB,553386198,Tank Bigsby,2,0,2539,37,1,0.40,2,3,0,5,0,0,3,1,3.00,0.50,1.50
Eagles,PHI,12,,QB,553387229,Jalen Hurts,5,0,704,1,1,0.10,2,0,0,2,0,0,0,1,0.00,0.50,17.00
Eagles,PHI,12,,HB,553386125,Saquon Barkley,7,0,8813,26,1,2.00,22,9,0,22,1,1,37,82,37.00,3.73,156.17
Falcons,ATL,13,,QB,553388068,Michael Penix Jr,1,0,10207,9,1,13.20,7,0,0,21,1,1,6,72,6.00,10.29,43.40
Falcons,ATL,13,,HB,553388243,Bijan Robinson,2,0,2613,7,1,2.00,16,1,0,36,0,2,24,89,24.00,5.56,127.80
Falcons,ATL,13,,HB,553386039,Tyler Allgeier,3,0,1132,25,1,1.00,2,0,0,9,0,0,2,10,2.00,5.00,7.20
Falcons,ATL,13,,TE,553388113,Kyle Pitts Sr,4,0,1375,8,1,2.50,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Falcons,ATL,13,,WR,553387838,Darnell Mooney,5,0,469,1,1,5.70,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Falcons,ATL,13,,WR,553387704,Ray-Ray McCloud III,8,0,8983,34,1,8.00,0,0,1,0,0,0,0,0,0.00,0.00,0.00
Giants,NYG,15,,HB,553388407,Cam Skattebo,0,0,10732,44,1,4.70,10,3,1,10,0,0,19,25,19.00,2.50,49.50
Giants,NYG,15,,QB,553386569,Jaxson Dart,0,0,10533,6,1,10.30,5,1,0,20,1,1,14,43,14.00,8.60,30.50
Giants,NYG,15,,TE,553387360,Theo Johnson,1,0,10130,84,1,4.10,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Giants,NYG,15,,HB,553388673,Tyrone Tracy Jr,1,0,10268,29,1,0.00,2,0,0,1,0,0,3,0,3.00,0.00,6.00
Jaguars,JAX,16,,HB,553388714,Bhayshul Tuten,0,0,10762,33,1,0.00,0,2,0,0,0,0,0,0,0.00,0.00,2.00
Jaguars,JAX,16,,HB,553386037,LeQuint Allen,0,0,10476,36,1,0.70,1,0,0,7,0,0,1,7,1.00,7.00,4.17
Jaguars,JAX,16,,HB,553386749,Travis Etienne Jr,4,0,1365,1,1,1.20,13,3,0,28,1,1,10,37,10.00,2.85,70.00
Jaguars,JAX,16,,QB,553387544,Trevor Lawrence,4,0,1372,16,1,14.90,5,0,1,58,1,1,0,109,0.00,21.80,37.33
Jaguars,JAX,16,,TE,553387881,Johnny Mundt,8,0,9248,86,1,1.40,1,0,0,5,0,0,1,5,1.00,5.00,0.83
Jets,NYJ,17,,WR,553388427,Arian Smith,0,0,10734,82,1,11.40,0,1,0,0,0,0,0,0,0.00,0.00,-0.50
Jets,NYJ,17,,TE,553388583,Mason Taylor,0,0,10750,85,1,1.60,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Jets,NYJ,17,,QB,553388170,Spencer Rattler,1,0,10220,18,1,3.20,9,0,2,22,0,1,10,72,10.00,8.00,72.00
Jets,NYJ,17,,HB,553387002,Breece Hall,3,0,1747,20,1,0.40,13,7,0,61,0,2,62,163,62.00,12.54,89.00
Jets,NYJ,17,,HB,553387120,Khalil Herbert,4,0,1245,36,1,0.40,1,1,0,0,0,0,0,0,0.00,0.00,2.33
Jets,NYJ,17,,FB,553386165,Andrew Beck,6,0,89,47,1,0.30,1,0,0,3,0,0,3,3,3.00,3.00,0.50
Packers,GB,19,,HB,553387591,MarShawn Lloyd,1,0,10161,32,1,0.10,1,0,0,1,0,0,1,1,1.00,1.00,3.60
Packers,GB,19,,HB,553388919,Emanuel Wilson,2,0,6056,23,1,-0.30,1,0,0,0,0,0,0,-3,0.00,-3.00,-0.60
Packers,GB,19,,QB,553387611,Jordan Love,5,0,433,10,1,-0.20,2,0,0,0,0,0,0,-2,0.00,-1.00,22.40
Packers,GB,19,,HB,553387286,Josh Jacobs,6,0,9520,8,1,8.90,21,7,0,30,1,4,52,171,52.00,8.14,97.80
Panthers,CAR,20,,HB,553386750,Trevor Etienne,0,0,10545,23,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Panthers,CAR,20,,HB,553386293,Jonathon Brooks,1,0,10022,24,1,4.70,13,6,0,17,0,0,19,51,19.00,3.92,67.83
Panthers,CAR,20,,QB,553389004,Bryce Young,2,0,2638,9,1,3.10,7,0,0,19,0,0,6,31,6.00,4.43,27.33
Panthers,CAR,20,,HB,553387203,Chuba Hubbard,4,0,1234,30,1,-0.10,1,0,0,0,0,0,1,-1,1.00,-1.00,-0.67
Panthers,CAR,20,,HB,553386666,Rico Dowdle,5,0,259,5,1,0.50,1,0,0,1,0,0,1,1,1.00,1.00,2.00
Panthers,CAR,20,,WR,553388198,Hunter Renfrow,6,0,9610,13,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Patriots,NE,21,,HB,553387109,TreVeyon Henderson,0,0,10584,32,1,4.00,11,2,0,15,0,0,13,40,13.00,3.64,53.67
Patriots,NE,21,,QB,553387686,Drake Maye,1,0,10165,10,1,5.00,4,0,0,28,0,1,2,50,2.00,12.50,18.67
Patriots,NE,21,,HB,553388502,Rhamondre Stevenson,4,0,1146,38,1,1.30,2,0,0,12,0,0,1,13,1.00,6.50,7.00
Patriots,NE,21,,HB,553386904,Antonio Gibson,5,0,297,4,1,-0.10,5,2,0,17,0,0,15,24,15.00,4.80,7.67
Raiders,LV,22,,HB,553387300,Ashton Jeanty,0,0,10611,2,1,3.30,13,1,1,20,0,1,15,51,15.00,3.92,103.17
Raiders,LV,22,,TE,553386247,Brock Bowers,1,0,10018,89,1,4.10,0,2,1,0,0,0,0,0,0.00,0.00,0.00
Raiders,LV,22,,TE,553387688,Michael Mayer,2,0,2299,87,1,4.20,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Raiders,LV,22,,HB,553387868,Raheem Mostert,10,0,7768,31,1,0.00,1,1,0,14,0,0,1,14,1.00,14.00,19.83
Raiders,LV,22,,QB,553388437,Geno Smith,12,0,6078,7,1,1.00,3,0,0,8,0,0,3,10,3.00,3.33,44.00
Rams,LAR,23,,HB,553387224,Jarquez Hunter,0,0,10598,27,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,1.83
Rams,LAR,23,,HB,553386519,Blake Corum,1,0,10043,22,1,-1.70,1,1,1,3,0,0,2,3,2.00,3.00,3.50
Rams,LAR,23,,HB,553388893,Kyren Williams,3,0,2036,23,1,4.80,20,4,0,20,0,1,21,85,21.00,4.25,99.33
Rams,LAR,23,,QB,553388491,Matthew Stafford,16,0,6302,9,1,0.60,1,0,0,6,0,0,0,6,0.00,6.00,7.33
Ravens,BAL,24,,WR,553388767,Devontez Walker,1,0,10281,81,1,6.00,0,2,0,0,1,0,0,0,0.00,0.00,0.00
Ravens,BAL,24,,WR,553388779,Tylan Wallace,4,0,1237,16,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Ravens,BAL,24,,HB,553387148,Justice Hill,6,0,9501,43,1,0.30,1,2,0,3,0,0,2,3,2.00,3.00,12.17
Ravens,BAL,24,,QB,553387273,Lamar Jackson,7,0,8940,8,1,10.00,6,3,2,68,1,1,45,80,45.00,13.33,52.33
Ravens,BAL,24,,HB,553387116,Derrick Henry,9,0,8045,22,1,0.30,23,14,2,18,1,0,67,139,67.00,6.04,67.33
Saints,NO,26,,QB,553388215,Anthony Richardson Sr,2,0,2609,5,1,11.10,7,1,0,17,1,0,13,51,13.00,7.29,38.67
Saints,NO,26,,HB,553388241,Brian Robinson Jr,3,0,1918,3,1,-0.40,19,5,0,31,0,1,19,86,19.00,4.53,64.00
Saints,NO,26,,TE,553386178,Daniel Bellinger,3,0,1168,88,1,5.70,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Saints,NO,26,,WR,553388364,Rashid Shaheed,3,0,4928,22,1,4.30,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Saints,NO,26,,HB,553387437,Alvin Kamara,8,0,8617,41,1,8.90,8,0,0,21,0,2,15,89,15.00,11.12,36.33
Seahawks,SEA,27,,QB,553387807,Jalen Milroe,0,0,10664,6,1,10.50,9,2,1,17,1,0,10,65,10.00,7.22,73.17
Seahawks,SEA,27,,FB,553388018,Robbie Ouzts,0,0,10685,40,1,1.40,1,0,0,14,0,0,2,14,2.00,14.00,2.33
Seahawks,SEA,27,,HB,553387169,George Holani,1,0,10108,36,1,0.10,1,0,0,1,0,0,1,1,1.00,1.00,0.17
Seahawks,SEA,27,,WR,553388463,Jaxon Smith-Njigba,2,0,2401,11,1,4.50,1,1,0,0,0,0,0,-2,0.00,-2.00,0.00
Seahawks,SEA,27,,HB,553386435,Zach Charbonnet,2,0,1919,26,1,0.50,7,1,0,11,0,0,6,13,6.00,1.86,4.17
Seahawks,SEA,27,,HB,553388761,Kenneth Walker III,3,0,2005,9,1,13.30,28,4,0,22,0,1,36,133,36.00,4.75,76.50
Steelers,PIT,28,,HB,553387350,Kaleb Johnson,0,0,10612,20,1,9.20,1,2,0,1,0,0,0,1,0.00,1.00,-0.20
Steelers,PIT,28,,WR,553386088,Calvin Austin,3,0,1150,19,1,4.50,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Steelers,PIT,28,,HB,553388796,Jaylen Warren,3,0,2012,30,1,1.80,16,2,0,16,0,0,18,52,18.00,3.25,102.40
Steelers,PIT,28,,HB,553386876,Kenneth Gainwell,4,0,1300,14,1,-0.40,1,0,0,0,0,0,0,-4,0.00,-4.00,-1.40
Steelers,PIT,28,,QB,553388266,Aaron Rodgers,20,0,6299,8,1,-0.20,3,1,1,7,0,0,15,18,15.00,6.00,13.80
Titans,TEN,29,,QB,553388785,Cam Ward,0,0,10768,1,1,4.60,10,1,0,27,0,1,7,46,7.00,4.60,26.33
Titans,TEN,29,,HB,553388118,Tony Pollard,6,0,9600,20,1,2.10,18,3,0,13,1,0,27,49,27.00,2.72,48.83
Titans,TEN,29,,WR,553388223,Calvin Ridley,7,0,9038,0,1,17.40,0,2,0,0,0,0,0,0,0.00,0.00,-0.33
Titans,TEN,29,,WR,553387594,Tyler Lockett,10,0,7214,4,1,3.30,1,0,0,0,0,0,0,-2,0.00,-2.00,0.17
