team__displayName,team__abbrName,team__logoId,team__logo,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,recTotalCatches,recAvgCatchPct,recTotalDrops,recTotalLongest,recTotalTDs,recTotalYdsAfterCatch,recTotalYds,recAvgYacPerCatch,recAvgYdsPerCatch,recAvgYdsPerGame
Chiefs,KC,8,,TE,553387450,Travis Kelce,12,0,5920,87,1,5.20,6,100.00,0,16,0,26,52,4.33,8.67,31.67
Colts,IND,9,,TE,553388797,Tyler Warren,0,0,10769,84,1,2.20,3,100.00,0,9,0,17,22,5.67,7.33,36.67
Colts,IND,9,,WR,553386669,Josh Downs,2,0,2117,1,1,1.50,2,100.00,0,10,0,6,15,3.00,7.50,43.67
Colts,IND,9,,WR,553388099,Alec Pierce,3,0,1890,14,1,5.50,7,100.00,0,11,0,24,55,3.43,7.86,65.33
Colts,IND,9,,HB,553388580,Jonathan Taylor,5,0,604,28,1,7.70,11,100.00,0,12,0,84,77,7.64,7.00,45.67
Colts,IND,9,,WR,553388110,Michael Pittman Jr,5,0,532,11,1,14.80,3,75.00,1,73,1,58,88,19.33,29.33,69.67
Colts,IND,9,,TE,553386025,Mo Alie-Cox,7,0,9697,81,1,1.60,1,100.00,0,16,0,12,16,12.00,16.00,9.33
Commanders,WAS,25,,HB,553386537,Jacory Croskey-Merritt,0,0,11008,22,1,6.00,5,83.33,1,25,0,42,60,8.40,12.00,60.33
Commanders,WAS,25,,WR,553387531,Jaylin Lane,0,0,10633,83,1,3.30,5,100.00,0,10,0,21,33,4.20,6.60,32.00
Commanders,WAS,25,,WR,553388314,Deebo Samuel Sr,6,0,9618,1,1,7.40,5,71.43,2,21,0,31,74,6.20,14.80,67.33
Commanders,WAS,25,,WR,553387750,Terry McLaurin,6,0,9567,17,1,5.20,6,85.71,1,18,0,21,52,3.50,8.67,37.67
Commanders,WAS,25,,TE,553386746,Zach Ertz,12,0,5790,86,1,2.50,2,100.00,0,20,0,3,25,1.50,12.50,29.67
Cowboys,DAL,10,,HB,553386217,Jaydon Blue,0,0,10493,23,1,2.00,2,100.00,0,14,0,13,20,6.50,10.00,13.00
Cowboys,DAL,10,,TE,553388340,Luke Schoonmaker,2,0,2384,86,1,-0.10,1,100.00,0,0,0,1,-1,1.00,-1.00,5.00
Cowboys,DAL,10,,WR,553388096,George Pickens,3,0,1888,3,1,7.40,6,85.71,1,40,0,62,74,10.33,12.33,57.67
Cowboys,DAL,10,,TE,553386794,Jake Ferguson,3,0,1577,87,1,8.30,10,100.00,0,16,0,26,83,2.60,8.30,70.67
Cowboys,DAL,10,,WR,553388654,Jalen Tolbert,3,0,1987,1,1,0.70,2,100.00,0,7,0,0,7,0.00,3.50,28.00
Cowboys,DAL,10,,HB,553388886,Javonte Williams,4,0,1118,33,1,5.40,4,100.00,0,31,0,60,54,15.00,13.50,27.67
Cowboys,DAL,10,,WR,553387519,CeeDee Lamb,5,0,418,88,1,14.80,11,100.00,0,29,0,38,148,3.45,13.45,83.67
Dolphins,MIA,11,,TE,553389037,Jalin Conyers,0,0,10525,81,1,0.50,1,100.00,0,5,0,3,5,3.00,5.00,1.67
Dolphins,MIA,11,,WR,553389101,Xavier Restrepo,0,0,10704,87,1,3.70,5,100.00,0,11,0,16,37,3.20,7.40,28.00
Dolphins,MIA,11,,HB,553385991,De'Von Achane,2,0,676,28,1,2.40,3,100.00,0,10,0,33,24,11.00,8.00,27.33
Dolphins,MIA,11,,WR,553386663,Romeo Doubs,3,0,1471,7,1,6.50,4,100.00,0,32,0,16,65,4.00,16.25,46.00
Dolphins,MIA,11,,WR,553388756,Jaylen Waddle,4,0,1374,17,1,1.00,2,100.00,0,5,0,5,10,2.50,5.00,23.00
Eagles,PHI,12,,HB,553386198,Tank Bigsby,2,0,2539,37,1,0.90,1,100.00,0,9,0,14,9,14.00,9.00,3.00
Eagles,PHI,12,,WR,553388435,DeVonta Smith,4,0,1369,6,1,9.20,3,100.00,0,19,1,13,32,4.33,10.67,42.67
Eagles,PHI,12,,TE,553386956,Kylen Granson,4,0,1383,83,1,0.90,2,100.00,0,5,0,2,9,1.00,4.50,8.67
Eagles,PHI,12,,WR,553386305,A.J. Brown,6,0,9397,11,1,13.00,2,66.67,1,65,1,44,70,22.00,35.00,63.67
Eagles,PHI,12,,TE,553386930,Dallas Goedert,7,0,8901,88,1,0.40,1,100.00,0,4,0,2,4,2.00,4.00,13.33
Eagles,PHI,12,,HB,553386125,Saquon Barkley,7,0,8813,26,1,0.60,2,100.00,0,6,0,3,6,1.50,3.00,43.33
Falcons,ATL,13,,WR,553388117,Ja'Lynn Polk,1,0,10210,83,1,0.10,1,100.00,0,1,0,0,1,0.00,1.00,5.00
Falcons,ATL,13,,HB,553388243,Bijan Robinson,2,0,2613,7,1,0.60,1,100.00,0,6,0,9,6,9.00,6.00,30.67
Falcons,ATL,13,,WR,553387601,Drake London,3,0,1813,5,1,2.80,4,80.00,1,12,0,8,28,2.00,7.00,39.00
Falcons,ATL,13,,FB,553387194,Zander Horvath,3,0,2533,26,1,-0.30,1,100.00,0,0,0,0,-3,0.00,-3.00,6.33
Falcons,ATL,13,,TE,553388113,Kyle Pitts Sr,4,0,1375,8,1,5.40,3,100.00,0,29,0,7,54,2.33,18.00,43.00
Falcons,ATL,13,,TE,553388952,Charlie Woerner,5,0,683,89,1,0.90,1,100.00,0,9,0,0,9,0.00,9.00,5.00
Falcons,ATL,13,,WR,553387838,Darnell Mooney,5,0,469,1,1,4.80,6,100.00,0,10,0,26,48,4.33,8.00,42.00
Giants,NYG,15,,WR,553387906,Malik Nabers,1,0,10192,1,1,9.90,3,100.00,0,57,0,57,99,19.00,33.00,145.00
Giants,NYG,15,,TE,553387360,Theo Johnson,1,0,10130,84,1,0.00,0,0.00,1,0,0,0,0,0.00,0.00,10.67
Giants,NYG,15,,HB,553388673,Tyrone Tracy Jr,1,0,10268,29,1,1.50,2,100.00,0,11,0,18,15,9.00,7.50,8.33
Giants,NYG,15,,WR,553386828,Bryce Ford-Wheaton,2,0,10898,88,1,0.90,1,100.00,0,9,0,0,9,0.00,9.00,70.67
Giants,NYG,15,,WR,553388262,Wan'Dale Robinson,3,0,1924,17,1,2.80,2,100.00,0,19,0,2,28,1.00,14.00,38.00
Jaguars,JAX,16,,WR,553387225,Travis Hunter,0,0,10599,12,1,3.20,4,100.00,0,12,0,7,32,1.75,8.00,35.67
Jaguars,JAX,16,,WR,553388606,Brian Thomas Jr,1,0,10263,7,1,6.40,7,100.00,0,26,0,10,64,1.43,9.14,64.33
Jaguars,JAX,16,,WR,553386314,Dyami Brown,4,0,1349,5,1,19.70,6,100.00,0,53,2,28,77,4.67,12.83,35.00
Jaguars,JAX,16,,HB,553386749,Travis Etienne Jr,4,0,1365,1,1,4.30,4,100.00,0,14,0,46,43,11.50,10.75,16.67
Jaguars,JAX,16,,TE,553387881,Johnny Mundt,8,0,9248,86,1,1.00,1,100.00,0,10,0,4,10,4.00,10.00,3.33
Jaguars,JAX,16,,TE,553387117,Hunter Henry,9,0,8046,85,1,3.30,4,100.00,0,15,0,22,33,5.50,8.25,40.00
Jets,NYJ,17,,WR,553388427,Arian Smith,0,0,10734,82,1,7.90,6,100.00,0,20,0,22,79,3.67,13.17,37.00
Jets,NYJ,17,,TE,553388583,Mason Taylor,0,0,10750,85,1,3.10,3,60.00,2,21,0,11,31,3.67,10.33,22.33
Jets,NYJ,17,,HB,553386028,Braelon Allen,1,0,9996,0,1,6.60,1,100.00,0,6,1,0,6,0.00,6.00,2.00
Jets,NYJ,17,,HB,553387002,Breece Hall,3,0,1747,20,1,7.10,4,80.00,1,24,0,65,71,16.25,17.75,39.33
Jets,NYJ,17,,WR,553388921,Garrett Wilson,3,0,2040,5,1,6.00,5,100.00,0,29,0,12,60,2.40,12.00,40.67
Jets,NYJ,17,,TE,553388293,Jeremy Ruckert,3,0,1932,89,1,0.10,1,100.00,0,1,0,3,1,3.00,1.00,0.67
Jets,NYJ,17,,HB,553387120,Khalil Herbert,4,0,1245,36,1,1.40,1,100.00,0,14,0,10,14,10.00,14.00,4.67
Jets,NYJ,17,,WR,553387035,Mecole Hardman,6,0,9489,88,1,1.70,1,50.00,1,17,0,8,17,8.00,17.00,25.00
Jets,NYJ,17,,WR,553388202,Josh Reynolds,8,0,8700,83,1,0.30,1,100.00,0,3,0,4,3,4.00,3.00,15.00
Lions,DET,18,,WR,553388602,Isaac TeSlaa,0,0,10752,18,1,3.00,3,100.00,0,18,0,14,30,4.67,10.00,48.75
Lions,DET,18,,HB,553386903,Jahmyr Gibbs,2,0,2564,0,1,2.20,3,100.00,0,11,0,26,22,8.67,7.33,35.75
Lions,DET,18,,TE,553387532,Sam LaPorta,2,0,2286,87,1,8.40,8,88.89,1,21,0,27,84,3.38,10.50,62.00
Lions,DET,18,,WR,553388885,Jameson Williams,3,0,2033,1,1,13.80,8,88.89,1,21,1,23,78,2.88,9.75,42.25
Lions,DET,18,,WR,553388490,Amon-Ra St. Brown,4,0,1313,14,1,8.60,10,90.91,1,17,0,33,86,3.30,8.60,42.50
Lions,DET,18,,TE,553388985,Brock Wright,4,0,1102,89,1,1.80,1,100.00,0,18,0,4,18,4.00,18.00,13.50
Lions,DET,18,,WR,553388814,Justin Watson,7,0,9355,84,1,0.00,0,0.00,1,0,0,0,0,0.00,0.00,7.75
Lions,DET,18,,FB,553386366,Michael Burton,10,0,7034,20,1,0.00,0,0.00,1,0,0,0,0,0.00,0.00,2.25
Packers,GB,19,,WR,553386932,Matthew Golden,0,0,10562,0,1,2.20,3,100.00,0,11,0,5,22,1.67,7.33,51.33
Packers,GB,19,,WR,553388187,Jayden Reed,2,0,2365,11,1,5.70,3,100.00,0,42,0,19,57,6.33,19.00,57.67
Packers,GB,19,,TE,553387898,Luke Musgrave,2,0,2334,88,1,0.40,1,100.00,0,4,0,4,4,4.00,4.00,7.33
Packers,GB,19,,TE,553387501,Tucker Kraft,2,0,2279,85,1,2.70,4,100.00,0,8,0,12,27,3.00,6.75,29.00
Packers,GB,19,,TE,553386808,John FitzPatrick,3,0,2713,86,1,9.20,1,100.00,0,32,1,8,32,8.00,32.00,10.67
Packers,GB,19,,HB,553387286,Josh Jacobs,6,0,9520,8,1,2.50,3,100.00,0,12,0,23,25,7.67,8.33,25.33
Packers,GB,19,,WR,553387153,Tyreek Hill,9,0,8052,84,1,6.50,6,66.67,3,21,0,38,65,6.33,10.83,55.67
Panthers,CAR,20,,WR,553387188,Jimmy Horn Jr,0,0,10592,15,1,1.70,4,66.67,2,9,0,16,17,4.00,4.25,42.67
Panthers,CAR,20,,WR,553387760,Tetairoa McMillan,0,0,10657,4,1,6.90,4,100.00,0,26,0,31,69,7.75,17.25,41.67
Panthers,CAR,20,,TE,553388320,Ja'Tavion Sanders,1,0,10242,0,1,1.40,1,100.00,0,14,0,14,14,14.00,14.00,4.67
Panthers,CAR,20,,HB,553386293,Jonathon Brooks,1,0,10022,24,1,1.20,2,100.00,0,11,0,17,12,8.50,6.00,13.67
Panthers,CAR,20,,WR,553387559,Xavier Legette,1,0,10156,17,1,9.60,8,88.89,1,21,0,25,96,3.12,12.00,82.33
Panthers,CAR,20,,HB,553387203,Chuba Hubbard,4,0,1234,30,1,2.50,1,100.00,0,25,0,19,25,19.00,25.00,8.33
Panthers,CAR,20,,TE,553388682,Tommy Tremble,4,0,1376,82,1,3.60,4,80.00,1,16,0,22,36,5.50,9.00,39.33
Patriots,NE,21,,HB,553387109,TreVeyon Henderson,0,0,10584,32,1,-0.10,1,50.00,1,0,0,1,-1,1.00,-1.00,9.00
Patriots,NE,21,,TE,553388528,Brenton Strange,2,0,2415,85,1,13.20,8,100.00,0,33,1,43,72,5.38,9.00,59.67
Patriots,NE,21,,WR,553386664,DeMario Douglas,2,0,3083,3,1,18.30,10,90.91,1,28,1,37,123,3.70,12.30,67.67
Patriots,NE,21,,WR,553386246,Kayshon Boutte,2,0,1640,9,1,14.70,7,87.50,1,18,1,9,87,1.29,12.43,57.33
Patriots,NE,21,,HB,553386904,Antonio Gibson,5,0,297,4,1,0.50,1,100.00,0,5,0,2,5,2.00,5.00,7.33
Patriots,NE,21,,WR,553387174,Mack Hollins,8,0,8590,13,1,0.50,1,50.00,1,5,0,2,5,2.00,5.00,1.67
Patriots,NE,21,,WR,553386642,Stefon Diggs,10,0,7085,8,1,14.40,8,88.89,1,44,0,54,144,6.75,18.00,82.33
Raiders,LV,22,,HB,553387300,Ashton Jeanty,0,0,10611,2,1,2.90,4,100.00,0,12,0,52,29,13.00,7.25,21.75
Raiders,LV,22,,TE,553387597,Caleb Lohner,0,0,10933,84,1,2.00,2,100.00,0,11,0,8,20,4.00,10.00,6.67
Raiders,LV,22,,WR,553388638,Dont'e Thornton Jr.,0,0,10754,10,1,3.80,3,100.00,0,32,0,8,38,2.67,12.67,46.75
Raiders,LV,22,,WR,553386164,Jack Bech,0,0,10872,18,1,4.00,1,100.00,0,40,0,0,40,0.00,40.00,12.25
Raiders,LV,22,,TE,553386247,Brock Bowers,1,0,10018,89,1,1.90,4,66.67,2,7,0,4,19,1.00,4.75,30.50
Raiders,LV,22,,TE,553387688,Michael Mayer,2,0,2299,87,1,6.00,1,100.00,0,0,1,1,0,1.00,0.00,4.00
Raiders,LV,22,,WR,553388693,Tre Tucker,2,0,2436,1,1,8.30,7,87.50,1,34,0,33,83,4.71,11.86,36.00
Raiders,LV,22,,HB,553388855,Zamir White,3,0,2030,3,1,0.80,1,100.00,0,8,0,14,8,14.00,8.00,4.50
Raiders,LV,22,,WR,553387789,Jakobi Meyers,6,0,9570,16,1,9.50,4,100.00,0,53,0,15,95,3.75,23.75,74.75
Rams,LAR,23,,TE,553386796,Terrance Ferguson,0,0,10552,18,1,0.40,1,100.00,0,4,0,1,4,1.00,4.00,18.00
Rams,LAR,23,,HB,553386519,Blake Corum,1,0,10043,22,1,0.40,2,100.00,0,2,0,3,4,1.50,2.00,1.33
Rams,LAR,23,,WR,553387907,Puka Nacua,2,0,4785,12,1,12.00,7,87.50,1,26,1,14,60,2.00,8.57,36.33
Rams,LAR,23,,WR,553387367,Quentin Johnston,2,0,2241,83,1,4.90,4,66.67,2,18,0,16,49,4.00,12.25,51.33
Rams,LAR,23,,HB,553388893,Kyren Williams,3,0,2036,23,1,4.00,7,100.00,0,10,0,49,40,7.00,5.71,23.33
Rams,LAR,23,,WR,553386083,Tutu Atwell,4,0,1315,5,1,2.80,3,100.00,0,10,0,13,28,4.33,9.33,9.33
Rams,LAR,23,,TE,553387138,Tyler Higbee,9,0,8050,89,1,2.60,5,100.00,0,10,0,30,26,6.00,5.20,17.67
Rams,LAR,23,,WR,553385992,Davante Adams,11,0,6328,17,1,6.90,6,100.00,0,19,0,34,69,5.67,11.50,64.33
Ravens,BAL,24,,WR,553386817,Zay Flowers,2,0,2140,4,1,9.30,5,100.00,0,11,1,13,33,2.60,6.60,40.00
Ravens,BAL,24,,TE,553387581,Isaiah Likely,3,0,1807,80,1,0.80,2,100.00,0,6,0,6,8,3.00,4.00,12.00
Ravens,BAL,24,,WR,553386151,Rashod Bateman,4,0,1236,7,1,3.80,4,100.00,0,22,0,27,38,6.75,9.50,33.67
Ravens,BAL,24,,WR,553388779,Tylan Wallace,4,0,1237,16,1,3.90,2,100.00,0,30,0,19,39,9.50,19.50,16.67
Ravens,BAL,24,,TE,553386063,Mark Andrews,7,0,8802,89,1,8.90,2,66.67,1,16,1,3,29,1.50,14.50,45.00
Ravens,BAL,24,,HB,553387116,Derrick Henry,9,0,8045,22,1,1.90,3,100.00,0,12,0,27,19,9.00,6.33,13.67
Ravens,BAL,24,,WR,553387185,DeAndre Hopkins,12,0,5873,10,1,2.90,4,100.00,0,13,0,5,29,1.25,7.25,40.67
Saints,NO,26,,WR,553388650,Mason Tipton,1,0,10977,14,1,0.00,0,0.00,1,0,0,0,0,0.00,0.00,1.33
Saints,NO,26,,WR,553388032,Trey Palmer,2,0,2608,17,1,0.50,1,100.00,0,5,0,0,5,0.00,5.00,10.33
Saints,NO,26,,HB,553388241,Brian Robinson Jr,3,0,1918,3,1,0.80,1,100.00,0,8,0,3,8,3.00,8.00,7.67
Saints,NO,26,,WR,553387990,Chris Olave,3,0,1870,12,1,6.00,4,100.00,0,31,0,7,60,1.75,15.00,98.33
Saints,NO,26,,TE,553386178,Daniel Bellinger,3,0,1168,88,1,9.50,4,100.00,0,14,1,18,35,4.50,8.75,27.00
Saints,NO,26,,WR,553388364,Rashid Shaheed,3,0,4928,22,1,4.80,5,100.00,0,16,0,14,48,2.80,9.60,44.00
Saints,NO,26,,HB,553387437,Alvin Kamara,8,0,8617,41,1,0.80,2,100.00,0,5,0,20,8,10.00,4.00,18.67
Saints,NO,26,,WR,553386507,Brandin Cooks,11,0,6386,10,1,2.10,2,100.00,0,22,0,10,21,5.00,10.50,74.33
Seahawks,SEA,27,,TE,553386080,Elijah Arroyo,0,0,10479,18,1,10.30,5,100.00,0,44,0,36,103,7.20,20.60,49.50
Seahawks,SEA,27,,WR,553387193,Tory Horton,0,0,10594,15,1,3.10,3,100.00,0,15,0,5,31,1.67,10.33,24.00
Seahawks,SEA,27,,TE,553386127,A.J. Barner,1,0,10005,88,1,0.80,1,100.00,0,8,0,0,8,0.00,8.00,8.00
Seahawks,SEA,27,,WR,553386220,Jake Bobo,2,0,1628,19,1,6.50,1,100.00,0,5,1,1,5,1.00,5.00,5.50
Seahawks,SEA,27,,WR,553388463,Jaxon Smith-Njigba,2,0,2401,11,1,0.70,1,100.00,0,7,0,2,7,2.00,7.00,34.75
Seahawks,SEA,27,,HB,553388761,Kenneth Walker III,3,0,2005,9,1,4.20,4,100.00,0,16,0,28,42,7.00,10.50,24.50
Seahawks,SEA,27,,WR,553387510,Cooper Kupp,8,0,8626,10,1,7.40,2,66.67,1,11,1,2,14,1.00,7.00,59.00
