team__displayName,team__abbrName,team__logoId,team__logo,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,recTotalCatches,recAvgCatchPct,recTotalDrops,recTotalLongest,recTotalTDs,recTotalYdsAfterCatch,recTotalYds,recAvgYacPerCatch,recAvgYdsPerCatch,recAvgYdsPerGame
Bengals,CIN,1,,TE,553386900,Mike Gesicki,7,0,8900,88,1,4.00,5,100.00,0,13,0,18,40,3.60,8.00,42.50
Bengals,CIN,1,,HB,553388076,Samaje Perine,9,0,8685,34,1,0.70,1,100.00,0,7,0,4,7,4.00,7.00,3.50
Bills,BUF,2,,WR,553386482,Keon Coleman,1,0,10038,0,1,13.90,5,100.00,0,42,1,16,79,3.20,15.80,68.00
Bills,BUF,2,,TE,553387469,Dalton Kincaid,2,0,2277,86,1,13.40,5,100.00,0,24,1,32,74,6.40,14.80,52.50
Bills,BUF,2,,HB,553386505,James Cook III,3,0,1304,4,1,1.30,1,100.00,0,13,0,20,13,20.00,13.00,6.50
Bills,BUF,2,,WR,553388365,Khalil Shakir,3,0,1942,10,1,10.70,4,66.67,2,22,1,3,47,0.75,11.75,59.50
Bills,BUF,2,,WR,553388030,Joshua Palmer,4,0,1248,5,1,1.20,1,100.00,0,12,0,2,12,2.00,12.00,66.50
Bills,BUF,2,,FB,553386912,Reggie Gilliam,5,0,1432,41,1,0.90,2,100.00,0,5,0,7,9,3.50,4.50,13.00
Bills,BUF,2,,TE,553387492,Dawson Knox,6,0,9546,88,1,10.40,6,100.00,0,38,0,43,104,7.17,17.33,52.00
Broncos,DEN,3,,WR,553386343,Pat Bryant,0,0,10507,13,1,8.30,4,100.00,0,9,1,10,23,2.50,5.75,11.50
Broncos,DEN,3,,HB,553387072,RJ Harvey,0,0,10579,12,1,1.70,4,100.00,0,12,0,27,17,6.75,4.25,47.00
Broncos,DEN,3,,WR,553387811,Marvin Mims Jr,2,0,2312,19,1,1.10,1,50.00,1,11,0,9,11,9.00,11.00,41.00
Broncos,DEN,3,,WR,553388553,Courtland Sutton,7,0,9072,14,1,7.80,7,70.00,3,33,0,12,78,1.71,11.14,48.50
Broncos,DEN,3,,TE,553386741,Evan Engram,8,0,8545,1,1,2.70,3,100.00,0,17,0,7,27,2.33,9.00,28.50
Browns,CLE,4,,TE,553389042,CJ Dippre,0,0,10536,82,1,1.30,1,50.00,1,13,0,0,13,0.00,13.00,4.33
Browns,CLE,4,,HB,553388312,Dylan Sampson,0,0,10716,22,1,2.00,4,100.00,0,7,0,15,20,3.75,5.00,13.33
Browns,CLE,4,,WR,553389142,Gage Larvadain,0,0,11012,84,1,8.40,5,83.33,1,49,0,3,84,0.60,16.80,46.67
Browns,CLE,4,,WR,553389133,Isaiah Bond,0,0,10494,16,1,8.40,2,66.67,1,14,1,9,24,4.50,12.00,45.33
Browns,CLE,4,,WR,553387319,Jerry Jeudy,5,0,392,3,1,3.70,5,83.33,1,13,0,12,37,2.40,7.40,54.33
Browns,CLE,4,,TE,553387939,David Njoku,8,0,8674,85,1,6.70,2,100.00,0,59,0,9,67,4.50,33.50,40.00
Buccaneers,TB,5,,WR,553386714,Emeka Egbuka,0,0,10542,2,1,5.00,6,100.00,0,14,0,14,50,2.33,8.33,87.50
Buccaneers,TB,5,,HB,553387244,Bucky Irving,1,0,10113,7,1,2.90,4,100.00,0,13,0,42,29,10.50,7.25,37.50
Buccaneers,TB,5,,WR,553387758,Jalen McMillan,1,0,10176,11,1,0.70,1,100.00,0,7,0,1,7,1.00,7.00,3.50
Buccaneers,TB,5,,TE,553388017,Cade Otton,3,0,1872,88,1,8.00,6,100.00,0,25,0,37,80,6.17,13.33,58.00
Buccaneers,TB,5,,TE,553387467,Ko Kieft,3,0,2566,41,1,0.20,1,100.00,0,2,0,1,2,1.00,2.00,5.50
Buccaneers,TB,5,,WR,553386928,Chris Godwin Jr,8,0,8567,14,1,1.20,2,100.00,0,10,0,6,12,3.00,6.00,29.50
Buccaneers,TB,5,,WR,553386757,Mike Evans,11,0,6407,13,1,4.10,5,83.33,1,15,0,7,41,1.40,8.20,54.50
Cardinals,ARI,6,,WR,553387062,Marvin Harrison Jr,1,0,10102,18,1,11.30,3,60.00,2,38,1,32,53,10.67,17.67,63.00
Cardinals,ARI,6,,TE,553387139,Elijah Higgins,2,0,2209,84,1,0.50,1,100.00,0,5,0,0,5,0.00,5.00,4.50
Cardinals,ARI,6,,WR,553388926,Michael Wilson,2,0,2480,14,1,5.00,2,100.00,0,42,0,2,50,1.00,25.00,35.00
Cardinals,ARI,6,,TE,553387696,Trey McBride,3,0,1830,85,1,13.40,2,100.00,0,73,1,41,74,20.50,37.00,50.50
Cardinals,ARI,6,,HB,553386498,James Conner,8,0,8515,6,1,0.40,1,100.00,0,4,0,9,4,9.00,4.00,22.00
Cardinals,ARI,6,,WR,553387417,Zay Jones,8,0,8611,17,1,3.60,3,75.00,1,18,0,10,36,3.33,12.00,49.00
Chargers,LAC,7,,HB,553387024,Omarion Hampton,0,0,10572,8,1,6.70,7,100.00,0,29,0,49,67,7.00,9.57,38.50
Chargers,LAC,7,,TE,553386871,Oronde Gadsden,0,0,10558,86,1,10.50,6,100.00,0,22,1,11,45,1.83,7.50,26.00
Chargers,LAC,7,,WR,553387060,Tre' Harris,0,0,10578,9,1,9.20,4,100.00,0,15,1,7,32,1.75,8.00,29.50
Chargers,LAC,7,,WR,553387710,Ladd McConkey,1,0,10169,15,1,17.10,7,77.78,2,47,1,28,111,4.00,15.86,59.50
Chargers,LAC,7,,WR,553386035,Keenan Allen,12,0,5654,13,1,6.00,5,100.00,0,16,0,23,60,4.60,12.00,50.00
Chiefs,KC,8,,HB,553388431,Brashard Smith,0,0,10735,24,1,1.60,4,100.00,0,11,0,25,16,6.25,4.00,10.00
Chiefs,KC,8,,WR,553388975,Xavier Worthy,1,0,10305,1,1,2.90,4,100.00,0,11,0,4,29,1.00,7.25,58.33
Chiefs,KC,8,,WR,553388213,Rashee Rice,2,0,2366,4,1,9.90,12,92.31,1,25,0,32,99,2.67,8.25,47.67
Chiefs,KC,8,,HB,553388027,Isiah Pacheco,3,0,1875,10,1,3.70,4,80.00,1,13,0,34,37,8.50,9.25,26.00
Chiefs,KC,8,,HB,553387221,Kareem Hunt,8,0,8597,29,1,0.80,2,100.00,0,9,0,9,8,4.50,4.00,8.00
Chiefs,KC,8,,TE,553387450,Travis Kelce,12,0,5920,87,1,1.10,1,100.00,0,11,0,0,11,0.00,11.00,31.67
Colts,IND,9,,TE,553388797,Tyler Warren,0,0,10769,84,1,4.90,3,100.00,0,35,0,37,49,12.33,16.33,44.00
Colts,IND,9,,WR,553386669,Josh Downs,2,0,2117,1,1,11.30,3,100.00,0,29,1,12,53,4.00,17.67,58.00
Colts,IND,9,,WR,553388099,Alec Pierce,3,0,1890,14,1,9.30,5,100.00,0,9,1,19,33,3.80,6.60,70.50
Colts,IND,9,,HB,553388580,Jonathan Taylor,5,0,604,28,1,5.20,6,100.00,0,20,0,56,52,9.33,8.67,30.00
Colts,IND,9,,WR,553388110,Michael Pittman Jr,5,0,532,11,1,4.60,5,100.00,0,17,0,2,46,0.40,9.20,60.50
Colts,IND,9,,TE,553386025,Mo Alie-Cox,7,0,9697,81,1,0.60,1,100.00,0,6,0,1,6,1.00,6.00,6.00
Commanders,WAS,25,,HB,553386537,Jacory Croskey-Merritt,0,0,11008,22,1,15.60,4,100.00,0,59,1,83,96,20.75,24.00,60.33
Commanders,WAS,25,,WR,553387531,Jaylin Lane,0,0,10633,83,1,2.70,2,100.00,0,18,0,2,27,1.00,13.50,32.00
Commanders,WAS,25,,TE,553388406,Ben Sinnott,1,0,10247,82,1,1.10,1,50.00,1,11,0,6,11,6.00,11.00,13.33
Commanders,WAS,25,,HB,553388267,Chris Rodriguez Jr,2,0,4910,36,1,-0.40,1,100.00,0,0,0,0,-4,0.00,-4.00,-1.33
Commanders,WAS,25,,WR,553388314,Deebo Samuel Sr,6,0,9618,1,1,9.90,3,100.00,0,22,1,5,39,1.67,13.00,67.33
Commanders,WAS,25,,WR,553387750,Terry McLaurin,6,0,9567,17,1,1.50,2,100.00,0,9,0,7,15,3.50,7.50,37.67
Commanders,WAS,25,,WR,553386321,Noah Brown,8,0,8492,85,1,1.80,1,100.00,0,18,0,3,18,3.00,18.00,9.00
Commanders,WAS,25,,TE,553386746,Zach Ertz,12,0,5790,86,1,3.30,4,80.00,1,11,0,13,33,3.25,8.25,29.67
Cowboys,DAL,10,,HB,553386217,Jaydon Blue,0,0,10493,23,1,0.00,0,0.00,1,0,0,0,0,0.00,0.00,9.50
Cowboys,DAL,10,,FB,553387623,Hunter Luepke,2,0,2291,40,1,0.80,2,100.00,0,4,0,7,8,3.50,4.00,4.00
Cowboys,DAL,10,,WR,553388096,George Pickens,3,0,1888,3,1,6.40,7,100.00,0,23,0,22,64,3.14,9.14,49.50
Cowboys,DAL,10,,TE,553386794,Jake Ferguson,3,0,1577,87,1,7.30,7,77.78,2,15,0,21,73,3.00,10.43,64.50
Cowboys,DAL,10,,WR,553388654,Jalen Tolbert,3,0,1987,1,1,5.30,5,100.00,0,15,0,16,53,3.20,10.60,38.50
Cowboys,DAL,10,,HB,553388886,Javonte Williams,4,0,1118,33,1,1.30,3,100.00,0,5,0,19,13,6.33,4.33,14.50
Cowboys,DAL,10,,WR,553387519,CeeDee Lamb,5,0,418,88,1,4.60,4,66.67,2,14,0,8,46,2.00,11.50,51.50
Dolphins,MIA,11,,WR,553389101,Xavier Restrepo,0,0,10704,87,1,2.10,4,80.00,1,10,0,6,21,1.50,5.25,23.50
Dolphins,MIA,11,,WR,553388803,Malik Washington,1,0,10285,6,1,10.60,1,100.00,0,46,1,0,46,0.00,46.00,23.00
Dolphins,MIA,11,,HB,553385991,De'Von Achane,2,0,676,28,1,4.50,5,100.00,0,21,0,27,45,5.40,9.00,29.00
Dolphins,MIA,11,,WR,553386663,Romeo Doubs,3,0,1471,7,1,3.80,5,100.00,0,12,0,15,38,3.00,7.60,36.50
Dolphins,MIA,11,,WR,553388756,Jaylen Waddle,4,0,1374,17,1,3.80,4,80.00,1,12,0,10,38,2.50,9.50,29.50
Dolphins,MIA,11,,TE,553389122,Darren Waller,8,0,7365,83,1,2.90,2,66.67,1,16,0,7,29,3.50,14.50,31.00
Eagles,PHI,12,,WR,553388923,Johnny Wilson,1,0,10301,89,1,0.80,2,100.00,0,4,0,6,8,3.00,4.00,8.00
Eagles,PHI,12,,FB,553388737,Ben VanSumeren,2,0,10470,43,1,0.20,1,100.00,0,2,0,4,2,4.00,2.00,1.00
Eagles,PHI,12,,WR,553388435,DeVonta Smith,4,0,1369,6,1,9.60,4,100.00,0,19,1,4,36,1.00,9.00,48.00
Eagles,PHI,12,,TE,553386956,Kylen Granson,4,0,1383,83,1,0.90,2,100.00,0,6,0,6,9,3.00,4.50,8.50
Eagles,PHI,12,,WR,553386305,A.J. Brown,6,0,9397,11,1,5.90,4,100.00,0,28,0,13,59,3.25,14.75,60.50
Eagles,PHI,12,,TE,553386930,Dallas Goedert,7,0,8901,88,1,2.90,5,83.33,1,9,0,15,29,3.00,5.80,18.00
Eagles,PHI,12,,HB,553386125,Saquon Barkley,7,0,8813,26,1,13.90,5,100.00,0,68,1,90,79,18.00,15.80,62.00
Falcons,ATL,13,,WR,553388117,Ja'Lynn Polk,1,0,10210,83,1,0.90,1,100.00,0,9,0,1,9,1.00,9.00,9.00
Falcons,ATL,13,,HB,553388243,Bijan Robinson,2,0,2613,7,1,12.90,3,100.00,0,55,1,62,69,20.67,23.00,43.00
Falcons,ATL,13,,WR,553387601,Drake London,3,0,1813,5,1,5.80,5,100.00,0,17,0,19,58,3.80,11.60,44.50
Falcons,ATL,13,,TE,553388113,Kyle Pitts Sr,4,0,1375,8,1,2.90,3,100.00,0,19,0,6,29,2.00,9.67,37.50
Falcons,ATL,13,,WR,553387838,Darnell Mooney,5,0,469,1,1,5.90,4,100.00,0,28,0,16,59,4.00,14.75,39.00
Falcons,ATL,13,,WR,553387704,Ray-Ray McCloud III,8,0,8983,34,1,2.10,3,100.00,0,11,0,6,21,2.00,7.00,55.50
Giants,NYG,15,,WR,553387906,Malik Nabers,1,0,10192,1,1,30.00,7,100.00,0,74,2,91,180,13.00,25.71,145.00
Giants,NYG,15,,TE,553387360,Theo Johnson,1,0,10130,84,1,0.80,2,100.00,0,4,0,3,8,1.50,4.00,10.67
Giants,NYG,15,,HB,553388673,Tyrone Tracy Jr,1,0,10268,29,1,0.60,1,50.00,1,6,0,12,6,12.00,6.00,8.33
Giants,NYG,15,,WR,553386828,Bryce Ford-Wheaton,2,0,10898,88,1,17.60,3,100.00,0,82,1,69,116,23.00,38.67,70.67
Giants,NYG,15,,WR,553388262,Wan'Dale Robinson,3,0,1924,17,1,4.60,4,100.00,0,16,0,9,46,2.25,11.50,38.00
Giants,NYG,15,,TE,553387648,Chris Manhertz,10,0,8375,85,1,-0.20,1,100.00,0,0,0,0,-2,0.00,-2.00,-0.67
Jaguars,JAX,16,,WR,553387225,Travis Hunter,0,0,10599,12,1,5.90,6,100.00,0,13,0,18,59,3.00,9.83,37.50
Jaguars,JAX,16,,WR,553388606,Brian Thomas Jr,1,0,10263,7,1,4.80,4,100.00,0,14,0,15,48,3.75,12.00,64.50
Jaguars,JAX,16,,WR,553386314,Dyami Brown,4,0,1349,5,1,14.80,3,100.00,0,17,2,3,28,1.00,9.33,14.00
Jaguars,JAX,16,,TE,553387117,Hunter Henry,9,0,8046,85,1,7.10,8,100.00,0,15,0,23,71,2.88,8.88,43.50
Jets,NYJ,17,,WR,553388427,Arian Smith,0,0,10734,82,1,8.60,6,100.00,0,12,1,12,26,2.00,4.33,16.00
Jets,NYJ,17,,TE,553388583,Mason Taylor,0,0,10750,85,1,0.50,1,33.33,2,5,0,0,5,0.00,5.00,18.00
Jets,NYJ,17,,HB,553387002,Breece Hall,3,0,1747,20,1,3.00,4,100.00,0,16,0,24,30,6.00,7.50,23.50
Jets,NYJ,17,,WR,553388921,Garrett Wilson,3,0,2040,5,1,1.50,2,66.67,1,8,0,3,15,1.50,7.50,31.00
Jets,NYJ,17,,TE,553388293,Jeremy Ruckert,3,0,1932,89,1,0.00,0,0.00,1,0,0,0,0,0.00,0.00,0.50
Jets,NYJ,17,,WR,553387035,Mecole Hardman,6,0,9489,88,1,1.40,2,100.00,0,8,0,3,14,1.50,7.00,29.00
Lions,DET,18,,WR,553388602,Isaac TeSlaa,0,0,10752,18,1,6.50,2,66.67,1,63,0,2,65,1.00,32.50,46.00
Lions,DET,18,,HB,553386903,Jahmyr Gibbs,2,0,2564,0,1,4.60,7,100.00,0,13,0,48,46,6.86,6.57,36.67
Lions,DET,18,,TE,553387532,Sam LaPorta,2,0,2286,87,1,8.00,8,100.00,0,17,0,38,80,4.75,10.00,66.33
Lions,DET,18,,WR,553388885,Jameson Williams,3,0,2033,1,1,3.60,2,66.67,1,27,0,5,36,2.50,18.00,41.67
Lions,DET,18,,WR,553388490,Amon-Ra St. Brown,4,0,1313,14,1,3.90,7,87.50,1,17,0,36,39,5.14,5.57,50.33
Lions,DET,18,,WR,553388814,Justin Watson,7,0,9355,84,1,3.10,1,100.00,0,31,0,3,31,3.00,31.00,10.33
Lions,DET,18,,FB,553386366,Michael Burton,10,0,7034,20,1,0.80,1,100.00,0,8,0,5,8,5.00,8.00,2.67
Packers,GB,19,,WR,553386932,Matthew Golden,0,0,10562,0,1,15.00,4,66.67,2,60,1,10,90,2.50,22.50,51.33
Packers,GB,19,,WR,553388187,Jayden Reed,2,0,2365,11,1,11.10,6,100.00,0,18,1,19,51,3.17,8.50,57.67
Packers,GB,19,,TE,553387898,Luke Musgrave,2,0,2334,88,1,7.80,2,100.00,0,16,1,11,18,5.50,9.00,7.33
Packers,GB,19,,TE,553387501,Tucker Kraft,2,0,2279,85,1,11.30,2,100.00,0,45,1,43,53,21.50,26.50,29.00
Packers,GB,19,,WR,553388811,Christian Watson,3,0,2013,9,1,0.00,0,0.00,1,0,0,0,0,0.00,0.00,0.00
Packers,GB,19,,HB,553387286,Josh Jacobs,6,0,9520,8,1,6.50,4,100.00,0,3,1,11,5,2.75,1.25,25.33
Packers,GB,19,,WR,553387153,Tyreek Hill,9,0,8052,84,1,8.20,9,90.00,1,16,0,21,82,2.33,9.11,55.67
Panthers,CAR,20,,WR,553387188,Jimmy Horn Jr,0,0,10592,15,1,16.40,6,100.00,0,61,1,34,104,5.67,17.33,55.50
Panthers,CAR,20,,WR,553387760,Tetairoa McMillan,0,0,10657,4,1,1.80,3,75.00,1,9,0,13,18,4.33,6.00,28.00
Panthers,CAR,20,,WR,553386476,Jalen Coker,1,0,10036,18,1,1.70,1,100.00,0,17,0,1,17,1.00,17.00,14.00
Panthers,CAR,20,,HB,553386293,Jonathon Brooks,1,0,10022,24,1,2.60,4,80.00,1,8,0,30,26,7.50,6.50,14.50
Panthers,CAR,20,,WR,553387559,Xavier Legette,1,0,10156,17,1,10.50,2,66.67,1,53,0,5,105,2.50,52.50,75.50
Panthers,CAR,20,,TE,553388682,Tommy Tremble,4,0,1376,82,1,7.80,4,80.00,1,6,1,3,18,0.75,4.50,41.00
Panthers,CAR,20,,HB,553386666,Rico Dowdle,5,0,259,5,1,0.70,1,100.00,0,7,0,2,7,2.00,7.00,3.50
Patriots,NE,21,,HB,553387109,TreVeyon Henderson,0,0,10584,32,1,1.30,4,100.00,0,18,0,26,13,6.50,3.25,9.00
Patriots,NE,21,,FB,553387549,Jack Westover,1,0,10291,37,1,0.50,1,100.00,0,5,0,4,5,4.00,5.00,1.67
Patriots,NE,21,,TE,553388528,Brenton Strange,2,0,2415,85,1,9.00,8,100.00,0,27,0,28,90,3.50,11.25,59.67
Patriots,NE,21,,WR,553386664,DeMario Douglas,2,0,3083,3,1,5.40,6,100.00,0,20,0,13,54,2.17,9.00,67.67
Patriots,NE,21,,WR,553386246,Kayshon Boutte,2,0,1640,9,1,10.60,7,87.50,1,12,1,13,46,1.86,6.57,57.33
Patriots,NE,21,,HB,553386904,Antonio Gibson,5,0,297,4,1,1.30,1,100.00,0,13,0,5,13,5.00,13.00,7.33
Patriots,NE,21,,TE,553387183,Austin Hooper,9,0,8057,81,1,0.00,1,100.00,0,0,0,1,0,1.00,0.00,0.00
Patriots,NE,21,,WR,553386642,Stefon Diggs,10,0,7085,8,1,6.00,5,71.43,2,21,0,19,60,3.80,12.00,82.33
Raiders,LV,22,,HB,553387300,Ashton Jeanty,0,0,10611,2,1,0.70,1,100.00,0,7,0,2,7,2.00,7.00,23.33
Raiders,LV,22,,WR,553388638,Dont'e Thornton Jr.,0,0,10754,10,1,16.20,5,100.00,0,41,1,10,102,2.00,20.40,56.33
Raiders,LV,22,,WR,553386164,Jack Bech,0,0,10872,18,1,0.90,1,100.00,0,9,0,7,9,7.00,9.00,16.33
Raiders,LV,22,,TE,553386247,Brock Bowers,1,0,10018,89,1,1.00,1,50.00,1,10,0,4,10,4.00,10.00,22.00
Raiders,LV,22,,WR,553388693,Tre Tucker,2,0,2436,1,1,2.70,2,100.00,0,14,0,8,27,4.00,13.50,40.33
Raiders,LV,22,,HB,553388855,Zamir White,3,0,2030,3,1,0.60,1,100.00,0,6,0,6,6,6.00,6.00,6.00
Raiders,LV,22,,WR,553387789,Jakobi Meyers,6,0,9570,16,1,14.50,4,100.00,0,65,1,50,85,12.50,21.25,67.00
Rams,LAR,23,,TE,553386796,Terrance Ferguson,0,0,10552,18,1,1.20,2,100.00,0,10,0,6,12,3.00,6.00,25.00
Rams,LAR,23,,WR,553387907,Puka Nacua,2,0,4785,12,1,1.10,1,50.00,1,11,0,15,11,15.00,11.00,24.50
Rams,LAR,23,,WR,553387367,Quentin Johnston,2,0,2241,83,1,2.20,1,100.00,0,22,0,13,22,13.00,22.00,52.50
Rams,LAR,23,,HB,553388893,Kyren Williams,3,0,2036,23,1,1.10,3,100.00,0,8,0,18,11,6.00,3.67,15.00
Rams,LAR,23,,TE,553387138,Tyler Higbee,9,0,8050,89,1,0.80,2,66.67,1,6,0,4,8,2.00,4.00,13.50
Rams,LAR,23,,WR,553385992,Davante Adams,11,0,6328,17,1,2.60,4,80.00,1,13,0,2,26,0.50,6.50,62.00
Ravens,BAL,24,,WR,553386817,Zay Flowers,2,0,2140,4,1,1.30,2,100.00,0,9,0,3,13,1.50,6.50,40.00
Ravens,BAL,24,,TE,553387581,Isaiah Likely,3,0,1807,80,1,14.80,2,100.00,0,23,2,0,28,0.00,14.00,12.00
Ravens,BAL,24,,WR,553386151,Rashod Bateman,4,0,1236,7,1,0.70,1,50.00,1,7,0,1,7,1.00,7.00,33.67
Ravens,BAL,24,,WR,553388779,Tylan Wallace,4,0,1237,16,1,1.10,2,100.00,0,6,0,8,11,4.00,5.50,16.67
Ravens,BAL,24,,HB,553387148,Justice Hill,6,0,9501,43,1,2.00,4,100.00,0,9,0,20,20,5.00,5.00,8.67
Ravens,BAL,24,,TE,553386063,Mark Andrews,7,0,8802,89,1,1.90,3,75.00,1,10,0,10,19,3.33,6.33,45.00
Ravens,BAL,24,,FB,553388208,Patrick Ricard,8,0,9274,42,1,0.00,1,100.00,0,0,0,0,0,0.00,0.00,0.00
Ravens,BAL,24,,HB,553387116,Derrick Henry,9,0,8045,22,1,2.30,2,100.00,0,12,0,30,23,15.00,11.50,13.67
Ravens,BAL,24,,WR,553387185,DeAndre Hopkins,12,0,5873,10,1,5.50,4,100.00,0,24,0,36,55,9.00,13.75,40.67
Saints,NO,26,,WR,553388032,Trey Palmer,2,0,2608,17,1,2.60,1,100.00,0,26,0,4,26,4.00,26.00,10.33
Saints,NO,26,,HB,553388241,Brian Robinson Jr,3,0,1918,3,1,1.50,2,100.00,0,10,0,18,15,9.00,7.50,7.67
Saints,NO,26,,WR,553387990,Chris Olave,3,0,1870,12,1,22.00,8,100.00,0,26,2,16,100,2.00,12.50,98.33
Saints,NO,26,,TE,553386178,Daniel Bellinger,3,0,1168,88,1,1.10,2,66.67,1,6,0,2,11,1.00,5.50,27.00
Saints,NO,26,,WR,553388364,Rashid Shaheed,3,0,4928,22,1,12.20,1,100.00,0,62,1,0,62,0.00,62.00,44.00
Saints,NO,26,,TE,553387349,Juwan Johnson,5,0,399,83,1,0.70,1,100.00,0,7,0,7,7,7.00,7.00,4.00
Saints,NO,26,,HB,553387437,Alvin Kamara,8,0,8617,41,1,2.80,2,100.00,0,21,0,15,28,7.50,14.00,18.67
Saints,NO,26,,WR,553386507,Brandin Cooks,11,0,6386,10,1,10.60,8,100.00,0,36,0,37,106,4.62,13.25,74.33
Seahawks,SEA,27,,TE,553386080,Elijah Arroyo,0,0,10479,18,1,5.30,4,80.00,1,18,0,14,53,3.50,13.25,62.33
Seahawks,SEA,27,,FB,553388018,Robbie Ouzts,0,0,10685,40,1,0.00,0,0.00,1,0,0,0,0,0.00,0.00,0.00
Seahawks,SEA,27,,WR,553387193,Tory Horton,0,0,10594,15,1,2.70,3,100.00,0,16,0,13,27,4.33,9.00,22.67
Seahawks,SEA,27,,WR,553386220,Jake Bobo,2,0,1628,19,1,0.90,1,100.00,0,9,0,6,9,6.00,9.00,7.33
Seahawks,SEA,27,,WR,553388463,Jaxon Smith-Njigba,2,0,2401,11,1,2.50,2,66.67,1,15,0,11,25,5.50,12.50,19.33
Seahawks,SEA,27,,HB,553386435,Zach Charbonnet,2,0,1919,26,1,1.00,1,100.00,0,10,0,12,10,12.00,10.00,4.33
Seahawks,SEA,27,,HB,553388761,Kenneth Walker III,3,0,2005,9,1,0.50,1,33.33,2,5,0,0,5,0.00,5.00,25.33
Seahawks,SEA,27,,WR,553387510,Cooper Kupp,8,0,8626,10,1,8.50,4,100.00,0,9,1,3,25,0.75,6.25,35.00
Steelers,PIT,28,,HB,553387350,Kaleb Johnson,0,0,10612,20,1,0.50,1,100.00,0,5,0,3,5,3.00,5.00,1.67
Steelers,PIT,28,,WR,553388929,Roman Wilson,1,0,10303,10,1,15.60,2,100.00,0,77,1,76,96,38.00,48.00,47.33
Steelers,PIT,28,,WR,553386088,Calvin Austin,3,0,1150,19,1,5.40,6,100.00,0,19,0,21,54,3.50,9.00,85.33
Steelers,PIT,28,,HB,553388796,Jaylen Warren,3,0,2012,30,1,2.20,4,100.00,0,11,0,19,22,4.75,5.50,28.33
Steelers,PIT,28,,TE,553386856,Pat Freiermuth,4,0,1377,88,1,1.40,2,100.00,0,9,0,4,14,2.00,7.00,25.67
Steelers,PIT,28,,WR,553386461,Chase Claypool,5,0,700,89,1,0.60,1,100.00,0,6,0,1,6,1.00,6.00,27.67
Steelers,PIT,28,,WR,553387784,D.K. Metcalf,6,0,9569,4,1,21.40,7,100.00,0,25,2,11,94,1.57,13.43,79.00
