team__displayName,team__abbrName,team__logoId,team__logo,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,rushTotalAtt,rushTotalBrokenTackles,rushTotalFum,rushTotalLongest,rushTotalTDs,rushTotal20PlusYds,rushTotalYdsAfterContact,rushTotalYds,rushAvgYdsAfterContact,rushAvgYdsPerAtt,rushAvgYdsPerGame
Cardinals,ARI,6,,QB,553387895,Kyler Murray,6,0,9583,1,1,10.60,4,2,1,28,1,2,34,66,34.00,16.50,80.00
Cardinals,ARI,6,,HB,553386498,James Conner,8,0,8515,6,1,4.00,22,10,0,19,1,0,50,96,50.00,4.36,147.00
Chargers,LAC,7,,HB,553387024,Omarion Hampton,0,0,10572,8,1,1.00,7,1,0,17,1,0,13,30,13.00,4.29,32.00
Chargers,LAC,7,,WR,553386582,Derius Davis,2,0,3053,12,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Chargers,LAC,7,,HB,553387057,Najee Harris,4,0,1308,22,1,2.10,12,6,0,16,1,0,33,42,33.00,3.50,40.00
Chargers,LAC,7,,QB,553387119,Justin Herbert,5,0,346,10,1,5.00,13,1,1,18,0,0,8,70,8.00,5.38,51.50
Chargers,LAC,7,,FB,553386214,Khari Blasingame,6,0,100,31,1,0.90,1,1,0,1,0,0,2,1,2.00,1.00,0.50
Chiefs,KC,8,,HB,553388431,Brashard Smith,0,0,10735,24,1,0.50,0,1,0,0,0,0,0,0,0.00,0.00,0.67
Chiefs,KC,8,,WR,553388289,Jalen Royals,0,0,10714,11,1,5.30,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Chiefs,KC,8,,WR,553388975,Xavier Worthy,1,0,10305,1,1,14.40,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Chiefs,KC,8,,WR,553388213,Rashee Rice,2,0,2366,4,1,8.50,1,1,0,0,0,0,0,-2,0.00,-2.00,-0.67
Chiefs,KC,8,,HB,553388027,Isiah Pacheco,3,0,1875,10,1,4.80,14,4,1,11,0,0,21,24,21.00,1.71,69.67
Chiefs,KC,8,,WR,553388661,Kadarius Toney,4,0,1261,85,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Chiefs,KC,8,,TE,553386965,Noah Gray,4,0,1085,83,1,2.40,0,0,1,0,0,0,0,0,0.00,0.00,0.00
Chiefs,KC,8,,HB,553387221,Kareem Hunt,8,0,8597,29,1,1.60,2,0,0,0,0,0,0,0,0.00,0.00,0.00
Chiefs,KC,8,,QB,553387644,Patrick Mahomes,8,0,8648,15,1,0.20,1,0,0,2,0,0,0,2,0.00,2.00,14.67
Chiefs,KC,8,,TE,553387450,Travis Kelce,12,0,5920,87,1,3.20,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Colts,IND,9,,HB,553386905,DJ Giddens,0,0,10560,21,1,0.90,1,0,0,9,0,0,2,9,2.00,9.00,5.00
Colts,IND,9,,WR,553386582,Derius Davis,2,0,3053,12,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Colts,IND,9,,WR,553386669,Josh Downs,2,0,2117,1,1,6.30,1,0,0,2,0,0,1,2,1.00,2.00,2.50
Colts,IND,9,,WR,553388099,Alec Pierce,3,0,1890,14,1,16.80,0,1,0,0,0,0,0,0,0.00,0.00,-1.00
Colts,IND,9,,HB,553388580,Jonathan Taylor,5,0,604,28,1,0.80,23,5,0,56,2,2,43,135,43.00,5.87,111.50
Colts,IND,9,,QB,553387388,Daniel Jones,6,0,9537,17,1,1.40,3,0,0,13,0,0,0,14,0.00,4.67,36.50
Commanders,WAS,25,,HB,553386537,Jacory Croskey-Merritt,0,0,11008,22,1,2.50,12,3,0,76,1,1,11,92,11.00,7.67,66.33
Commanders,WAS,25,,WR,553387531,Jaylin Lane,0,0,10633,83,1,3.60,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Commanders,WAS,25,,TE,553388406,Ben Sinnott,1,0,10247,82,1,2.90,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Commanders,WAS,25,,QB,553386563,Jayden Daniels,1,0,10048,5,1,9.30,7,0,1,17,1,0,0,53,0.00,7.57,44.00
Commanders,WAS,25,,HB,553388267,Chris Rodriguez Jr,2,0,4910,36,1,-0.20,1,0,0,0,0,0,0,-2,0.00,-2.00,10.33
Commanders,WAS,25,,FB,553387000,Troy Hairston,3,0,3255,42,1,0.00,1,0,0,0,0,0,1,0,1.00,0.00,0.00
Commanders,WAS,25,,WR,553388314,Deebo Samuel Sr,6,0,9618,1,1,8.90,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Cowboys,DAL,10,,HB,553386217,Jaydon Blue,0,0,10493,23,1,1.90,1,1,0,11,0,0,0,11,0.00,11.00,17.00
Cowboys,DAL,10,,FB,553387623,Hunter Luepke,2,0,2291,40,1,0.00,3,1,0,10,0,0,3,17,3.00,5.67,8.50
Cowboys,DAL,10,,HB,553388886,Javonte Williams,4,0,1118,33,1,1.60,9,2,0,43,1,1,22,96,22.00,10.67,48.50
Cowboys,DAL,10,,WR,553388713,KaVontae Turpin,4,0,10451,9,1,0.90,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Cowboys,DAL,10,,QB,553388133,Dak Prescott,9,0,8179,4,1,3.50,5,0,0,22,0,1,5,35,5.00,7.00,41.00
Dolphins,MIA,11,,HB,553386943,Ollie Gordon II,0,0,10563,31,1,1.70,4,0,0,14,0,0,4,17,4.00,4.25,8.50
Dolphins,MIA,11,,HB,553388987,Jaylen Wright,1,0,10306,5,1,0.20,1,0,0,2,0,0,0,2,0.00,2.00,4.00
Dolphins,MIA,11,,WR,553388803,Malik Washington,1,0,10285,6,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Dolphins,MIA,11,,HB,553385991,De'Von Achane,2,0,676,28,1,1.30,17,4,0,17,0,0,33,89,33.00,5.24,110.50
Dolphins,MIA,11,,QB,553388565,Tua Tagovailoa,5,0,600,1,1,11.60,7,0,0,29,1,1,6,56,6.00,8.00,32.50
Dolphins,MIA,11,,FB,553387238,Alec Ingold,6,0,9514,30,1,2.00,2,0,0,4,0,0,3,4,3.00,2.00,2.00
Eagles,PHI,12,,HB,553386198,Tank Bigsby,2,0,2539,37,1,0.00,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Eagles,PHI,12,,WR,553388435,DeVonta Smith,4,0,1369,6,1,12.00,1,0,0,1,0,0,1,1,1.00,1.00,0.50
Eagles,PHI,12,,QB,553387229,Jalen Hurts,5,0,704,1,1,-0.30,2,0,0,0,0,0,0,-3,0.00,-1.50,9.50
Eagles,PHI,12,,HB,553386125,Saquon Barkley,7,0,8813,26,1,10.50,21,3,1,99,1,2,59,272,59.00,12.95,194.50
Falcons,ATL,13,,QB,553388068,Michael Penix Jr,1,0,10207,9,1,7.70,11,0,0,15,0,0,17,77,17.00,7.00,40.00
Falcons,ATL,13,,HB,553388243,Bijan Robinson,2,0,2613,7,1,1.70,18,5,0,35,2,3,24,155,24.00,8.61,115.50
Giants,NYG,15,,HB,553388407,Cam Skattebo,0,0,10732,44,1,4.70,16,5,0,10,1,0,19,39,19.00,2.44,36.33
Giants,NYG,15,,QB,553386569,Jaxson Dart,0,0,10533,6,1,1.40,6,0,1,18,0,0,0,34,0.00,5.67,22.67
Giants,NYG,15,,WR,553387906,Malik Nabers,1,0,10192,1,1,21.60,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Giants,NYG,15,,HB,553388673,Tyrone Tracy Jr,1,0,10268,29,1,0.40,1,1,0,1,1,0,1,1,1.00,1.00,11.67
Giants,NYG,15,,WR,553386828,Bryce Ford-Wheaton,2,0,10898,88,1,8.70,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Giants,NYG,15,,WR,553388262,Wan'Dale Robinson,3,0,1924,17,1,4.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Giants,NYG,15,,WR,553388418,Darius Slayton,6,0,9631,18,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Giants,NYG,15,,TE,553387648,Chris Manhertz,10,0,8375,85,1,0.10,1,0,0,1,0,0,0,1,0.00,1.00,0.33
Jaguars,JAX,16,,HB,553386749,Travis Etienne Jr,4,0,1365,1,1,0.70,21,2,0,30,0,1,19,78,19.00,3.71,68.00
Jaguars,JAX,16,,QB,553387544,Trevor Lawrence,4,0,1372,16,1,0.50,6,0,0,4,0,0,2,5,2.00,0.83,11.00
Jets,NYJ,17,,WR,553388427,Arian Smith,0,0,10734,82,1,0.60,1,0,0,0,0,0,0,-2,0.00,-2.00,-1.50
Jets,NYJ,17,,HB,553387002,Breece Hall,3,0,1747,20,1,1.70,15,6,0,32,0,1,21,58,21.00,3.87,65.00
Jets,NYJ,17,,QB,553386800,Justin Fields,4,0,1366,7,1,26.50,14,1,0,30,2,1,44,145,44.00,10.36,119.00
Jets,NYJ,17,,HB,553387120,Khalil Herbert,4,0,1245,36,1,0.40,1,2,0,4,0,0,3,4,3.00,4.00,4.00
Jets,NYJ,17,,WR,553387035,Mecole Hardman,6,0,9489,88,1,10.40,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Lions,DET,18,,HB,553386903,Jahmyr Gibbs,2,0,2564,0,1,4.20,22,2,0,22,0,2,25,114,25.00,5.18,63.67
Lions,DET,18,,WR,553388885,Jameson Williams,3,0,2033,1,1,1.10,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Lions,DET,18,,HB,553387835,David Montgomery,6,0,9577,5,1,0.50,3,1,0,10,0,0,9,15,9.00,5.00,5.33
Lions,DET,18,,WR,553388174,Kalif Raymond,8,0,8402,11,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Lions,DET,18,,QB,553386931,Jared Goff,9,0,8021,16,1,1.40,5,0,0,15,0,0,1,14,1.00,2.80,4.33
Packers,GB,19,,WR,553386932,Matthew Golden,0,0,10562,0,1,4.20,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Packers,GB,19,,WR,553388187,Jayden Reed,2,0,2365,11,1,6.50,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Packers,GB,19,,QB,553387611,Jordan Love,5,0,433,10,1,1.80,3,0,0,12,0,0,0,18,0.00,6.00,25.67
Packers,GB,19,,HB,553387286,Josh Jacobs,6,0,9520,8,1,4.60,13,5,0,41,0,1,27,99,27.00,7.62,80.00
Panthers,CAR,20,,WR,553387760,Tetairoa McMillan,0,0,10657,4,1,3.80,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Panthers,CAR,20,,HB,553386750,Trevor Etienne,0,0,10545,23,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Panthers,CAR,20,,HB,553386293,Jonathon Brooks,1,0,10022,24,1,0.30,32,5,0,26,0,1,39,150,39.00,4.69,103.00
Panthers,CAR,20,,WR,553387559,Xavier Legette,1,0,10156,17,1,4.60,1,0,0,2,0,0,0,2,0.00,2.00,1.00
Panthers,CAR,20,,QB,553389004,Bryce Young,2,0,2638,9,1,-1.10,3,0,1,9,0,0,2,9,2.00,3.00,19.50
Panthers,CAR,20,,HB,553387203,Chuba Hubbard,4,0,1234,30,1,-0.20,2,0,0,0,0,0,1,-2,1.00,-1.00,-1.00
Panthers,CAR,20,,HB,553386666,Rico Dowdle,5,0,259,5,1,0.80,1,0,0,8,0,0,4,8,4.00,8.00,4.00
Patriots,NE,21,,HB,553387109,TreVeyon Henderson,0,0,10584,32,1,1.50,13,3,0,70,2,1,16,111,16.00,8.54,73.33
Patriots,NE,21,,QB,553387686,Drake Maye,1,0,10165,10,1,-0.20,3,0,0,1,0,0,1,-2,1.00,-0.67,10.33
Patriots,NE,21,,TE,553388528,Brenton Strange,2,0,2415,85,1,1.70,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Patriots,NE,21,,HB,553388502,Rhamondre Stevenson,4,0,1146,38,1,1.40,1,0,0,14,0,0,1,14,1.00,14.00,8.00
Patriots,NE,21,,HB,553386904,Antonio Gibson,5,0,297,4,1,0.40,4,0,0,5,0,0,2,-2,2.00,-0.50,3.67
Raiders,LV,22,,HB,553387300,Ashton Jeanty,0,0,10611,2,1,3.40,22,2,0,22,0,1,25,113,25.00,5.14,95.00
Raiders,LV,22,,HB,553388855,Zamir White,3,0,2030,3,1,0.40,4,1,0,11,0,0,6,18,6.00,4.50,8.00
Raiders,LV,22,,HB,553387868,Raheem Mostert,10,0,7768,31,1,11.50,4,2,0,36,1,1,39,55,39.00,13.75,19.00
Raiders,LV,22,,QB,553388437,Geno Smith,12,0,6078,7,1,5.30,7,1,0,20,0,1,5,53,5.00,7.57,50.67
Rams,LAR,23,,HB,553387224,Jarquez Hunter,0,0,10598,27,1,1.10,1,1,0,11,0,0,0,11,0.00,11.00,5.50
Rams,LAR,23,,TE,553386796,Terrance Ferguson,0,0,10552,18,1,3.80,1,0,0,3,0,0,1,3,1.00,3.00,3.50
Rams,LAR,23,,HB,553386519,Blake Corum,1,0,10043,22,1,0.30,3,2,0,4,0,0,3,3,3.00,1.00,1.50
Rams,LAR,23,,HB,553388893,Kyren Williams,3,0,2036,23,1,1.90,20,2,0,17,0,0,31,106,31.00,5.30,135.00
Rams,LAR,23,,TE,553387138,Tyler Higbee,9,0,8050,89,1,1.90,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Rams,LAR,23,,QB,553388491,Matthew Stafford,16,0,6302,9,1,7.40,1,0,0,14,1,0,0,14,0.00,14.00,3.50
Ravens,BAL,24,,WR,553388779,Tylan Wallace,4,0,1237,16,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Ravens,BAL,24,,HB,553387148,Justice Hill,6,0,9501,43,1,0.60,2,3,0,7,0,0,2,10,2.00,5.00,14.33
Ravens,BAL,24,,QB,553387273,Lamar Jackson,7,0,8940,8,1,4.60,6,4,0,16,0,0,16,46,16.00,7.67,51.33
Ravens,BAL,24,,HB,553387116,Derrick Henry,9,0,8045,22,1,-0.10,12,9,0,6,0,0,25,13,25.00,1.08,39.00
Saints,NO,26,,QB,553388215,Anthony Richardson Sr,2,0,2609,5,1,0.60,3,1,1,19,0,0,5,26,5.00,8.67,46.33
Saints,NO,26,,HB,553388241,Brian Robinson Jr,3,0,1918,3,1,0.50,1,0,0,5,0,0,2,5,2.00,5.00,28.33
Saints,NO,26,,HB,553387437,Alvin Kamara,8,0,8617,41,1,2.00,8,3,0,10,0,0,23,52,23.00,6.50,25.00
Saints,NO,26,,WR,553386507,Brandin Cooks,11,0,6386,10,1,15.60,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Seahawks,SEA,27,,QB,553387807,Jalen Milroe,0,0,10664,6,1,5.10,7,0,0,22,0,1,12,51,12.00,7.29,75.33
Seahawks,SEA,27,,HB,553386435,Zach Charbonnet,2,0,1919,26,1,0.30,2,1,0,9,0,0,2,10,2.00,5.00,4.00
Seahawks,SEA,27,,HB,553388761,Kenneth Walker III,3,0,2005,9,1,2.90,11,4,0,9,0,0,13,7,13.00,0.64,47.00
Steelers,PIT,28,,HB,553387350,Kaleb Johnson,0,0,10612,20,1,-0.10,2,1,0,1,0,0,2,-1,2.00,-0.50,-0.33
Steelers,PIT,28,,HB,553388796,Jaylen Warren,3,0,2012,30,1,2.70,15,7,1,10,0,0,26,50,26.00,3.33,98.00
Steelers,PIT,28,,HB,553386876,Kenneth Gainwell,4,0,1300,14,1,-0.40,1,0,0,0,0,0,0,-4,0.00,-4.00,-1.00
Steelers,PIT,28,,TE,553386856,Pat Freiermuth,4,0,1377,88,1,1.50,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Steelers,PIT,28,,WR,553387784,D.K. Metcalf,6,0,9569,4,1,4.90,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Steelers,PIT,28,,TE,553388442,Jonnu Smith,8,0,8731,81,1,0.70,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Steelers,PIT,28,,QB,553388266,Aaron Rodgers,20,0,6299,8,1,0.20,2,0,0,1,0,0,0,2,0.00,1.00,6.33
Texans,HOU,31,,QB,553388538,C.J. Stroud,2,0,2417,7,1,0.60,2,0,0,4,0,0,0,6,0.00,3.00,24.50
Texans,HOU,31,,WR,553386488,Nico Collins,4,0,1148,12,1,9.40,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,,WR,553387480,Christian Kirk,7,0,8963,13,1,3.20,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,,HB,553386451,Nick Chubb,7,0,8846,21,1,0.00,1,0,0,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,,HB,553387825,Joe Mixon,8,0,9241,28,1,4.30,15,4,0,30,2,1,30,64,30.00,4.27,85.00
Titans,TEN,29,,QB,553388785,Cam Ward,0,0,10768,1,1,1.50,4,0,0,11,0,0,3,15,3.00,3.75,27.00
Titans,TEN,29,,HB,553388118,Tony Pollard,6,0,9600,20,1,3.00,15,1,0,15,0,0,24,42,24.00,2.80,53.00
Titans,TEN,29,,WR,553388223,Calvin Ridley,7,0,9038,0,1,0.60,1,0,0,0,0,0,0,-2,0.00,-2.00,-1.00
Vikings,MIN,30,,QB,553387701,J.J. McCarthy,1,0,10167,9,1,-0.70,7,0,2,14,0,0,4,33,4.00,4.71,22.00
Vikings,MIN,30,,HB,553387665,Jordan Mason,3,0,4679,27,1,-0.20,1,1,0,0,0,0,1,-2,1.00,-2.00,9.50
Vikings,MIN,30,,WR,553387303,Justin Jefferson,5,0,385,18,1,3.90,1,1,0,0,0,0,2,0,2.00,0.00,4.00
Vikings,MIN,30,,HB,553387377,Aaron Jones Sr,8,0,8609,33,1,2.40,13,3,0,20,1,1,32,56,32.00,4.31,53.50
Vikings,MIN,30,,FB,553387011,C.J. Ham,9,0,9195,30,1,0.50,1,0,0,1,0,0,1,1,1.00,1.00,0.50
